sim_annual_output_index,baseline_id,building_name ,vintage_name ,measure_id ,Simulation Total Capitol Costs $,Total Floor Area M2,Conditioned Floor Area M2,Electricity-Heating KWh,Natural Gas-Heating KWh,Electricity-Cooling KWh,Electricity-Water Systems KWh,Natural Gas-Water Systems KWh,Electricity-Interior Lighting KWh,Electricity-Interior Equipment KWh,District Heating-Interior Equipment KWh,Electricity-Fans KWh,Electricity-Pumps KWh,Electricity-Heat Recovery KWh
258.0,9.0,Maintenance Shop,1980-2004,dcv_enabled,9152.43,2388.5449741514,2388.54,0.0,643592.18154,1313.88994,6425.00514,0.0,84158.40066,12063.89854,0.0,52605.59764,48280.59418,0.0
259.0,9.0,Maintenance Shop,1980-2004,ecm_cold_deck_reset_control,3515.53,2388.5449741514,2388.54,0.0,960486.8795,1705.55692,6425.00514,0.0,84158.40066,12063.89854,0.0,53541.7095,48283.37196,0.0
260.0,9.0,Maintenance Shop,1980-2004,economizers_enabled,1172.82,2388.5449741514,2388.54,0.0,959761.87892,830.55622,6425.00514,0.0,84158.40066,12063.89854,0.0,53538.93172,48283.37196,0.0
261.0,9.0,Maintenance Shop,1980-2004,elec_reduce,63743.69,2388.5449741514,2388.54,0.0,672792.2049,1091.66754,6425.00514,0.0,58911.15824,12063.89854,0.0,48847.2613,37555.5856,0.0
262.0,9.0,Maintenance Shop,1980-2004,envelope_ecm_roof,257973.79,2388.5449741514,2388.54,0.0,926325.74106,1161.11204,6425.00514,0.0,84158.40066,12063.89854,0.0,51419.48558,46355.59264,0.0
263.0,9.0,Maintenance Shop,1980-2004,envelope_ecm_wall,500845.63,2388.5449741514,2388.54,0.0,923781.29458,1175.00094,6425.00514,0.0,84158.40066,12063.89854,0.0,51302.81882,46225.03698,0.0
264.0,9.0,Maintenance Shop,1980-2004,envelope_ecm_windows,72702.91,2388.5449741514,2388.54,0.0,950622.98272,1263.8899,6425.00514,0.0,84158.40066,12063.89854,0.0,53344.48712,48044.48288,0.0
265.0,9.0,Maintenance Shop,1980-2004,exhaust_fans_occ_control,2195.15,2388.5449741514,2388.54,0.0,958550.76684,1166.6676,6425.00514,0.0,84158.40066,12063.89854,0.0,50211.15128,48283.37196,0.0
266.0,9.0,Maintenance Shop,1980-2004,fans_to_variable,1179.61,2388.5449741514,2388.54,0.0,959770.21226,1163.88982,6425.00514,0.0,84158.40066,12063.89854,0.0,53133.37584,48283.37196,0.0
267.0,9.0,Maintenance Shop,1980-2004,hrv_enabled,134183.5,2388.5449741514,2388.54,0.0,725739.46948,1572.22348,6425.00514,0.0,84158.40066,12063.89854,0.0,52694.4866,48280.59418,26280.57658
268.0,9.0,Maintenance Shop,1980-2004,infil_reduce,65184.47,2388.5449741514,2388.54,0.0,783842.29374,1225.00098,6425.00514,0.0,84158.40066,12063.89854,0.0,43211.14568,39013.9201,0.0
269.0,9.0,Maintenance Shop,1980-2004,infil_reduce_plus_setback,70425.24,2388.5449741514,2388.54,0.0,678053.32022,719.44502,6425.00514,0.0,84158.40066,12063.89854,0.0,47625.0381,43400.03472,0.0
270.0,9.0,Maintenance Shop,1980-2004,lights_reduce_70p,44253.4,2388.5449741514,2388.54,0.0,991064.68174,980.55634,6425.00514,0.0,58911.15824,12063.89854,0.0,53283.37596,48013.9273,0.0
271.0,9.0,Maintenance Shop,1980-2004,load_reduce,71354.37,2388.5449741514,2388.54,0.0,427205.89732,719.44502,6425.00514,0.0,84158.40066,12063.89854,0.0,47625.0381,43400.03472,0.0
272.0,9.0,Maintenance Shop,1980-2004,occupancy_setback,5240.78,2388.5449741514,2388.54,0.0,832775.66622,666.6672,6425.00514,0.0,84158.40066,12063.89854,0.0,59216.71404,53822.26528,0.0
273.0,9.0,Maintenance Shop,1980-2004,payback_less_than_20,148913.59,2388.5449741514,2388.54,0.0,274433.55288,1775.00142,6425.00514,0.0,58911.15824,12063.89854,0.0,42736.1453,32825.02626,0.0
274.0,9.0,Maintenance Shop,1980-2004,plug_loads_90_percent,3030.1,2388.5449741514,2388.54,0.0,959697.98998,1150.00092,6425.00514,0.0,84158.40066,12063.89854,0.0,53533.37616,48288.92752,0.0
275.0,9.0,Maintenance Shop,1980-2004,pump_fan_eff_,5112.62,2388.5449741514,2388.54,0.0,959128.54508,1166.6676,6425.00514,0.0,84158.40066,12063.89854,0.0,53527.8206,37763.9191,0.0
276.0,16.0,Office-Small,1960-1979,air_temp_reset_enabled,14063.11,1211.46221507992,590.75,11569.4537,134486.2187,9411.11864,7194.4502,0.0,32363.91478,7750.0062,0.0,22872.24052,16.66668,0.0
277.0,16.0,Office-Small,1960-1979,baseline,0.0,1211.46221507992,590.75,725.00058,161922.35176,2636.11322,7163.89462,0.0,32363.91478,7750.0062,0.0,22894.46276,16.66668,0.0
278.0,16.0,Office-Small,1960-1979,boiler_reset,929.13,1211.46221507992,590.75,1655.55688,157327.90364,3541.6695,7163.89462,0.0,32363.91478,7750.0062,0.0,22827.79604,16.66668,0.0
279.0,16.0,Office-Small,1960-1979,cooling_cop_3_0,16747.57,1211.46221507992,590.75,1655.55688,157327.90364,2530.55758,7163.89462,0.0,32363.91478,7750.0062,0.0,22827.79604,16.66668,0.0
280.0,16.0,Office-Small,1960-1979,dcv_enabled,13312.62,1211.46221507992,590.75,1655.55688,157327.90364,3541.6695,7163.89462,0.0,32363.91478,7750.0062,0.0,22827.79604,16.66668,0.0
281.0,16.0,Office-Small,1960-1979,ecm_cold_deck_reset_control,14063.11,1211.46221507992,590.75,20102.79386,88311.18176,6705.56092,7225.00578,0.0,32363.91478,7750.0062,0.0,23030.57398,16.66668,0.0
282.0,16.0,Office-Small,1960-1979,economizers_enabled,5495.15,1211.46221507992,590.75,1655.55688,157327.90364,3541.6695,7163.89462,0.0,32363.91478,7750.0062,0.0,22827.79604,16.66668,0.0
283.0,16.0,Office-Small,1960-1979,elec_reduce,40479.61,1211.46221507992,590.75,1258.33434,165264.0211,2525.00202,7166.6724,0.0,22655.57368,7750.0062,0.0,20369.46074,11.11112,0.0
284.0,16.0,Office-Small,1960-1979,envelope_ecm_roof,151892.23,1211.46221507992,590.75,1727.77916,127475.10198,3100.00248,7125.0057,0.0,32363.91478,7750.0062,0.0,19777.7936,16.66668,0.0
285.0,16.0,Office-Small,1960-1979,envelope_ecm_wall,126489.32,1211.46221507992,590.75,1613.89018,145941.78342,3591.66954,7113.89458,0.0,32363.91478,7750.0062,0.0,21569.4617,16.66668,0.0
286.0,16.0,Office-Small,1960-1979,envelope_ecm_windows,47330.1,1211.46221507992,590.75,1652.7791,152733.45552,3572.22508,7161.11684,0.0,32363.91478,7750.0062,0.0,22475.01798,16.66668,0.0
287.0,16.0,Office-Small,1960-1979,exhaust_fans_occ_control,1464.08,1211.46221507992,590.75,1655.55688,157327.90364,3563.89174,7163.89462,0.0,32363.91478,7750.0062,0.0,20288.90512,16.66668,0.0
288.0,16.0,Office-Small,1960-1979,fans_to_variable,4038.83,1211.46221507992,590.75,1658.33466,157502.90378,3530.55838,7163.89462,0.0,32363.91478,7750.0062,0.0,22638.907,16.66668,0.0
289.0,16.0,Office-Small,1960-1979,hrv_enabled,162160.19,1211.46221507992,590.75,1655.55688,157327.90364,3541.6695,7163.89462,0.0,32363.91478,7750.0062,0.0,22827.79604,16.66668,0.0
290.0,16.0,Office-Small,1960-1979,infil_reduce,35879.61,1211.46221507992,590.75,1555.5568,94361.1866,4313.89234,6986.1167,0.0,32363.91478,7750.0062,0.0,16641.67998,16.66668,0.0
291.0,16.0,Office-Small,1960-1979,infil_reduce_plus_setback,43502.91,1211.46221507992,590.75,1394.44556,79605.61924,3419.44718,7005.56116,0.0,32363.91478,7750.0062,0.0,18808.34838,16.66668,0.0
292.0,16.0,Office-Small,1960-1979,lights_reduce_70p,19600.97,1211.46221507992,590.75,1288.88992,164989.02088,2583.3354,7166.6724,0.0,22655.57368,7750.0062,0.0,22880.57386,16.66668,0.0
293.0,16.0,Office-Small,1960-1979,load_reduce,44432.04,1211.46221507992,590.75,1394.44556,79605.61924,3419.44718,7005.56116,0.0,32363.91478,7750.0062,0.0,18808.34838,16.66668,0.0
294.0,16.0,Office-Small,1960-1979,occupancy_setback,7623.3,1211.46221507992,590.75,1450.00116,135277.886,2763.8911,7183.33908,0.0,32363.91478,7750.0062,0.0,25925.02074,16.66668,0.0
295.0,16.0,Office-Small,1960-1979,payback_less_than_20,110781.55,1211.46221507992,590.75,9944.4524,57530.60158,6300.00504,7058.33898,0.0,22655.57368,7750.0062,0.0,16436.12426,11.11112,0.0
296.0,16.0,Office-Small,1960-1979,plug_loads_90_percent,4407.77,1211.46221507992,590.75,1630.55686,157544.57048,3447.22498,7161.11684,0.0,32363.91478,7750.0062,0.0,22852.79606,16.66668,0.0
297.0,16.0,Office-Small,1960-1979,pump_fan_eff_,1694.17,1211.46221507992,590.75,1655.55688,157327.90364,3541.6695,7163.89462,0.0,32363.91478,7750.0062,0.0,22827.79604,11.11112,0.0
298.0,17.0,Office-Small,1980-2004,air_temp_reset_enabled,14063.11,1211.46221507992,590.75,7066.67232,76333.3944,6077.78264,7008.33894,0.0,32363.91478,7750.0062,0.0,15800.01264,16.66668,0.0
299.0,17.0,Office-Small,1980-2004,baseline,0.0,1211.46221507992,590.75,800.00064,90105.62764,2255.55736,6980.56114,0.0,32363.91478,7750.0062,0.0,15811.12376,16.66668,0.0
300.0,17.0,Office-Small,1980-2004,boiler_reset,929.13,1211.46221507992,590.75,1575.00126,87047.29186,3202.78034,6983.33892,0.0,32363.91478,7750.0062,0.0,15797.23486,16.66668,0.0
301.0,17.0,Office-Small,1980-2004,cooling_cop_3_0,16747.57,1211.46221507992,590.75,1575.00126,87047.29186,2744.44664,6983.33892,0.0,32363.91478,7750.0062,0.0,15797.23486,16.66668,0.0
302.0,17.0,Office-Small,1980-2004,dcv_enabled,13312.62,1211.46221507992,590.75,1575.00126,87047.29186,3202.78034,6983.33892,0.0,32363.91478,7750.0062,0.0,15797.23486,16.66668,0.0
303.0,17.0,Office-Small,1980-2004,ecm_cold_deck_reset_control,14063.11,1211.46221507992,590.75,13108.34382,46516.70388,5127.78188,7050.00564,0.0,32363.91478,7750.0062,0.0,15938.90164,16.66668,0.0
304.0,17.0,Office-Small,1980-2004,economizers_enabled,5495.15,1211.46221507992,590.75,1575.00126,87047.29186,3202.78034,6983.33892,0.0,32363.91478,7750.0062,0.0,15797.23486,16.66668,0.0
305.0,17.0,Office-Small,1980-2004,elec_reduce,40479.61,1211.46221507992,590.75,1275.00102,93830.63062,2113.89058,6988.89448,0.0,22655.57368,7750.0062,0.0,13316.67732,11.11112,0.0
306.0,17.0,Office-Small,1980-2004,envelope_ecm_roof,151892.23,1211.46221507992,590.75,1586.11238,76958.3949,3150.00252,6963.89446,0.0,32363.91478,7750.0062,0.0,14725.01178,16.66668,0.0
307.0,17.0,Office-Small,1980-2004,envelope_ecm_wall,126489.32,1211.46221507992,590.75,1544.44568,82838.95516,3275.00262,6958.3389,0.0,32363.91478,7750.0062,0.0,15311.12336,16.66668,0.0
308.0,17.0,Office-Small,1980-2004,envelope_ecm_windows,47330.1,1211.46221507992,590.75,1569.4457,83672.28916,3275.00262,6980.56114,0.0,32363.91478,7750.0062,0.0,15530.56798,16.66668,0.0
309.0,17.0,Office-Small,1980-2004,exhaust_fans_occ_control,1464.08,1211.46221507992,590.75,1575.00126,87047.29186,3219.44702,6983.33892,0.0,32363.91478,7750.0062,0.0,13261.12172,16.66668,0.0
310.0,17.0,Office-Small,1980-2004,fans_to_variable,4038.83,1211.46221507992,590.75,1577.77904,87147.29194,3194.447,6983.33892,0.0,32363.91478,7750.0062,0.0,15677.79032,16.66668,0.0
311.0,17.0,Office-Small,1980-2004,hrv_enabled,162160.19,1211.46221507992,590.75,1575.00126,87047.29186,3202.78034,6983.33892,0.0,32363.91478,7750.0062,0.0,15797.23486,16.66668,0.0
312.0,17.0,Office-Small,1980-2004,infil_reduce,32574.76,1211.46221507992,590.75,1797.22366,56169.48938,3763.8919,6875.0055,0.0,32363.91478,7750.0062,0.0,12897.23254,16.66668,0.0
313.0,17.0,Office-Small,1980-2004,infil_reduce_plus_setback,40198.06,1211.46221507992,590.75,1441.66782,46208.3703,3188.89144,6894.44996,0.0,32363.91478,7750.0062,0.0,14252.78918,16.66668,0.0
314.0,17.0,Office-Small,1980-2004,lights_reduce_70p,19600.97,1211.46221507992,590.75,1294.44548,93736.1861,2180.5573,6988.89448,0.0,22655.57368,7750.0062,0.0,15841.67934,16.66668,0.0
315.0,17.0,Office-Small,1980-2004,load_reduce,41127.18,1211.46221507992,590.75,1441.66782,46208.3703,3188.89144,6894.44996,0.0,32363.91478,7750.0062,0.0,14252.78918,16.66668,0.0
316.0,17.0,Office-Small,1980-2004,occupancy_setback,7623.3,1211.46221507992,590.75,1452.77894,72805.6138,2702.77994,7005.56116,0.0,32363.91478,7750.0062,0.0,17802.79202,16.66668,0.0
317.0,17.0,Office-Small,1980-2004,payback_less_than_20,107476.7,1211.46221507992,590.75,7227.78356,34383.36084,4716.67044,6944.45,0.0,22655.57368,7750.0062,0.0,11833.3428,11.11112,0.0
318.0,17.0,Office-Small,1980-2004,plug_loads_90_percent,4407.77,1211.46221507992,590.75,1563.89014,87058.40298,3105.55804,6980.56114,0.0,32363.91478,7750.0062,0.0,15813.90154,16.66668,0.0
319.0,17.0,Office-Small,1980-2004,pump_fan_eff_,1694.17,1211.46221507992,590.75,1575.00126,87047.29186,3202.78034,6983.33892,0.0,32363.91478,7750.0062,0.0,15797.23486,11.11112,0.0
320.0,18.0,Office-Small,2005-2014,air_temp_reset_enabled,14063.11,1211.46221507992,590.75,4097.2255,42719.47862,4488.89248,6836.11658,0.0,32363.91478,7750.0062,0.0,11533.34256,16.66668,0.0
321.0,18.0,Office-Small,2005-2014,baseline,0.0,1211.46221507992,590.75,1727.77916,46588.92616,2558.33538,6816.67212,0.0,32363.91478,7750.0062,0.0,11175.00894,16.66668,0.0
322.0,18.0,Office-Small,2005-2014,boiler_reset,929.13,1211.46221507992,590.75,1983.33492,46127.81468,3341.66934,6827.78324,0.0,32363.91478,7750.0062,0.0,11572.23148,16.66668,0.0
323.0,18.0,Office-Small,2005-2014,cooling_cop_3_0,16747.57,1211.46221507992,590.75,1983.33492,46127.81468,3341.66934,6827.78324,0.0,32363.91478,7750.0062,0.0,11572.23148,16.66668,0.0
324.0,18.0,Office-Small,2005-2014,dcv_enabled,13312.62,1211.46221507992,590.75,1983.33492,46127.81468,3341.66934,6827.78324,0.0,32363.91478,7750.0062,0.0,11572.23148,16.66668,0.0
325.0,18.0,Office-Small,2005-2014,ecm_cold_deck_reset_control,14063.11,1211.46221507992,590.75,8491.67346,23458.3521,4658.33706,6883.33884,0.0,32363.91478,7750.0062,0.0,11644.45376,16.66668,0.0
326.0,18.0,Office-Small,2005-2014,economizers_enabled,5495.15,1211.46221507992,590.75,1983.33492,46127.81468,3341.66934,6827.78324,0.0,32363.91478,7750.0062,0.0,11572.23148,16.66668,0.0
327.0,18.0,Office-Small,2005-2014,elec_reduce,40479.61,1211.46221507992,590.75,1466.66784,52083.375,2141.66838,6833.3388,0.0,22655.57368,7750.0062,0.0,8566.67352,11.11112,0.0
328.0,18.0,Office-Small,2005-2014,envelope_ecm_roof,0.0,1211.46221507992,590.75,1944.446,40680.5881,3402.7805,6813.89434,0.0,32363.91478,7750.0062,0.0,11144.45336,16.66668,0.0
329.0,18.0,Office-Small,2005-2014,envelope_ecm_wall,0.0,1211.46221507992,590.75,1958.3349,43958.3685,3394.44716,6811.11656,0.0,32363.91478,7750.0062,0.0,11411.12024,16.66668,0.0
330.0,18.0,Office-Small,2005-2014,envelope_ecm_windows,47330.1,1211.46221507992,590.75,2055.5572,42805.5898,3463.89166,6827.78324,0.0,32363.91478,7750.0062,0.0,11391.67578,16.66668,0.0
331.0,18.0,Office-Small,2005-2014,exhaust_fans_occ_control,1464.08,1211.46221507992,590.75,1983.33492,46127.81468,3361.1138,6827.78324,0.0,32363.91478,7750.0062,0.0,9033.34056,16.66668,0.0
332.0,18.0,Office-Small,2005-2014,fans_to_variable,4038.83,1211.46221507992,590.75,1983.33492,46183.37028,3336.11378,6827.78324,0.0,32363.91478,7750.0062,0.0,11494.45364,16.66668,0.0
333.0,18.0,Office-Small,2005-2014,hrv_enabled,162160.19,1211.46221507992,590.75,1983.33492,46127.81468,3341.66934,6827.78324,0.0,32363.91478,7750.0062,0.0,11572.23148,16.66668,0.0
334.0,18.0,Office-Small,2005-2014,lights_reduce_70p,19600.97,1211.46221507992,590.75,1466.66784,52080.59722,2202.77954,6836.11658,0.0,22655.57368,7750.0062,0.0,11100.00888,16.66668,0.0
335.0,18.0,Office-Small,2005-2014,load_reduce,8552.43,1211.46221507992,590.75,1711.11248,37061.14076,2788.89112,6850.00548,0.0,32363.91478,7750.0062,0.0,12336.12098,16.66668,0.0
336.0,18.0,Office-Small,2005-2014,occupancy_setback,7623.3,1211.46221507992,590.75,1711.11248,37061.14076,2788.89112,6850.00548,0.0,32363.91478,7750.0062,0.0,12336.12098,16.66668,0.0
337.0,18.0,Office-Small,2005-2014,payback_less_than_20,74901.94,1211.46221507992,590.75,6430.5607,28108.35582,3847.2253,6900.00552,0.0,22655.57368,7750.0062,0.0,9886.11902,11.11112,0.0
338.0,18.0,Office-Small,2005-2014,plug_loads_90_percent,4407.77,1211.46221507992,590.75,1975.00158,46061.14796,3247.22482,6827.78324,0.0,32363.91478,7750.0062,0.0,11572.23148,16.66668,0.0
339.0,18.0,Office-Small,2005-2014,pump_fan_eff_,1694.17,1211.46221507992,590.75,1983.33492,46127.81468,3341.66934,6827.78324,0.0,32363.91478,7750.0062,0.0,11572.23148,11.11112,0.0
340.0,13.0,Office,1959-pre,air_temp_reset_enabled,17578.64,3418.62071397125,2700.72,0.0,1225195.4246,12036.12074,0.0,155164.01302,129052.88102,39061.14236,0.0,105880.64026,43530.59038,0.0
341.0,13.0,Office,1959-pre,baseline,0.0,3418.62071397125,2700.72,0.0,1507162.31684,71483.39052,0.0,155177.90192,129052.88102,39061.14236,0.0,105730.64014,43333.368,0.0
342.0,13.0,Office,1959-pre,boiler_eff_upgrade,169937.86,3418.62071397125,2700.72,0.0,1481959.5189,73013.9473,0.0,155177.90192,129052.88102,39061.14236,0.0,105525.08442,43566.70152,0.0
343.0,13.0,Office,1959-pre,boiler_reset,929.13,3418.62071397125,2700.72,0.0,1046181.3925,73013.9473,0.0,155177.90192,129052.88102,39061.14236,0.0,105525.08442,36236.1401,0.0
344.0,13.0,Office,1959-pre,cooling_cop_3_0,20097.09,3418.62071397125,2700.72,0.0,1481959.5189,52152.8195,0.0,155177.90192,129052.88102,39061.14236,0.0,105525.08442,43566.70152,0.0
345.0,13.0,Office,1959-pre,dcv_enabled,42433.98,3418.62071397125,2700.72,0.0,1273845.46352,73277.8364,0.0,155177.90192,129052.88102,39061.14236,0.0,105525.08442,43433.36808,0.0
346.0,13.0,Office,1959-pre,ecm_cold_deck_reset_control,17578.64,3418.62071397125,2700.72,0.0,1169703.71354,8358.34002,0.0,155177.90192,129052.88102,39061.14236,0.0,105630.64006,43116.70116,0.0
347.0,13.0,Office,1959-pre,economizers_enabled,6868.93,3418.62071397125,2700.72,0.0,1482034.51896,72500.058,0.0,155177.90192,129052.88102,39061.14236,0.0,105525.08442,43569.4793,0.0
348.0,13.0,Office,1959-pre,elec_reduce,150394.17,3418.62071397125,2700.72,0.0,1324317.72612,72586.16918,0.0,155177.90192,90338.96116,39061.14236,0.0,50975.04078,34141.69398,0.0
349.0,13.0,Office,1959-pre,envelope_ecm_roof,902219.42,3418.62071397125,2700.72,0.0,1386951.10956,66977.83136,0.0,155177.90192,129052.88102,39061.14236,0.0,103500.0828,41119.47734,0.0
350.0,13.0,Office,1959-pre,envelope_ecm_wall,385440.78,3418.62071397125,2700.72,0.0,1411978.90736,69161.16644,0.0,155177.90192,129052.88102,39061.14236,0.0,103788.97192,41541.6999,0.0
351.0,13.0,Office,1959-pre,envelope_ecm_windows,3033752.43,3418.62071397125,2700.72,0.0,1474509.51294,73030.61398,0.0,155177.90192,129052.88102,39061.14236,0.0,105202.86194,43225.03458,0.0
352.0,13.0,Office,1959-pre,exhaust_fans_occ_control,5122.33,3418.62071397125,2700.72,0.0,1481959.5189,73013.9473,0.0,155177.90192,129052.88102,39061.14236,0.0,50430.5959,43566.70152,0.0
353.0,13.0,Office,1959-pre,fans_to_variable,5048.54,3418.62071397125,2700.72,0.0,1482226.18578,73008.39174,0.0,155177.90192,129052.88102,39061.14236,0.0,105322.30648,43566.70152,0.0
354.0,13.0,Office,1959-pre,hrv_enabled,304398.06,3418.62071397125,2700.72,0.0,1260487.1195,74125.0593,0.0,155177.90192,129052.88102,39061.14236,0.0,105527.8622,43455.59032,21897.23974
355.0,13.0,Office,1959-pre,infil_reduce,52903.88,3418.62071397125,2700.72,0.0,895634.04984,60936.15986,0.0,155169.56858,129052.88102,39061.14236,0.0,92938.96324,28783.35636,0.0
356.0,13.0,Office,1959-pre,infil_reduce_plus_setback,77202.91,3418.62071397125,2700.72,0.0,808403.4245,59861.159,0.0,155166.7908,129052.88102,39061.14236,0.0,92813.96314,29466.69024,0.0
357.0,13.0,Office,1959-pre,lights_reduce_70p,80753.4,3418.62071397125,2700.72,0.0,1529537.33474,72325.05786,0.0,155177.90192,90338.96116,39061.14236,0.0,106041.7515,43741.70166,0.0
358.0,13.0,Office,1959-pre,load_reduce,78132.04,3418.62071397125,2700.72,0.0,547300.43784,59861.159,0.0,155166.7908,129052.88102,39061.14236,0.0,92816.74092,26150.02092,0.0
359.0,13.0,Office,1959-pre,occupancy_setback,24299.03,3418.62071397125,2700.72,0.0,1417220.57822,84300.06744,0.0,155172.34636,129052.88102,39061.14236,0.0,108688.97584,47022.25984,0.0
360.0,13.0,Office,1959-pre,payback_less_than_20,274492.23,3418.62071397125,2700.72,0.0,250600.20048,8594.45132,0.0,155166.7908,90338.96116,39061.14236,0.0,37069.4741,18944.4596,0.0
361.0,13.0,Office,1959-pre,plug_loads_90_percent,14049.51,3418.62071397125,2700.72,0.0,1484148.40954,73025.05842,0.0,155177.90192,129052.88102,39061.14236,0.0,105558.41778,43588.92376,0.0
362.0,13.0,Office,1959-pre,pumps_to_variable,3425.24,3418.62071397125,2700.72,0.0,1514081.76682,73013.9473,0.0,155177.90192,129052.88102,39061.14236,0.0,105525.08442,10152.7859,0.0
363.0,13.0,Office,1959-pre,pump_fan_eff_,8034.95,3418.62071397125,2700.72,0.0,1481959.5189,73013.9473,0.0,155177.90192,129052.88102,39061.14236,0.0,105525.08442,34075.02726,0.0
364.0,14.0,Office,1960-1979,air_temp_reset_enabled,17578.64,3418.62071397125,2700.72,0.0,1141417.5798,11600.00928,0.0,155164.01302,129052.88102,39061.14236,0.0,103238.97148,40469.47682,0.0
365.0,14.0,Office,1960-1979,baseline,0.0,3418.62071397125,2700.72,0.0,1406556.6808,67386.16502,0.0,155177.90192,129052.88102,39061.14236,0.0,103005.63796,40477.81016,0.0
366.0,14.0,Office,1960-1979,boiler_eff_upgrade,65332.04,3418.62071397125,2700.72,0.0,1377242.76846,68816.72172,0.0,155175.12414,129052.88102,39061.14236,0.0,102797.30446,40633.36584,0.0
367.0,14.0,Office,1960-1979,boiler_reset,929.13,3418.62071397125,2700.72,0.0,974659.11306,68816.72172,0.0,155175.12414,129052.88102,39061.14236,0.0,102797.30446,33950.02716,0.0
368.0,14.0,Office,1960-1979,cooling_cop_3_0,20097.09,3418.62071397125,2700.72,0.0,1377242.76846,49155.59488,0.0,155175.12414,129052.88102,39061.14236,0.0,102797.30446,40633.36584,0.0
369.0,14.0,Office,1960-1979,dcv_enabled,42433.98,3418.62071397125,2700.72,0.0,1170995.38124,69133.38864,0.0,155175.12414,129052.88102,39061.14236,0.0,102797.30446,40469.47682,0.0
370.0,14.0,Office,1960-1979,ecm_cold_deck_reset_control,17578.64,3418.62071397125,2700.72,0.0,1086914.75842,8383.34004,0.0,155177.90192,129052.88102,39061.14236,0.0,102922.30456,40136.14322,0.0
371.0,14.0,Office,1960-1979,economizers_enabled,6868.93,3418.62071397125,2700.72,0.0,1377301.10184,68344.49912,0.0,155175.12414,129052.88102,39061.14236,0.0,102794.52668,40636.14362,0.0
372.0,14.0,Office,1960-1979,elec_reduce,150394.17,3418.62071397125,2700.72,0.0,1219470.42002,68458.3881,0.0,155175.12414,90338.96116,39061.14236,0.0,48166.7052,31791.6921,0.0
373.0,14.0,Office,1960-1979,envelope_ecm_roof,829845.63,3418.62071397125,2700.72,0.0,1163548.15306,57422.26816,0.0,155175.12414,129052.88102,39061.14236,0.0,98122.30072,34972.2502,0.0
374.0,14.0,Office,1960-1979,envelope_ecm_wall,385440.78,3418.62071397125,2700.72,0.0,1311631.60486,65127.82988,0.0,155175.12414,129052.88102,39061.14236,0.0,101430.6367,38919.47558,0.0
375.0,14.0,Office,1960-1979,envelope_ecm_windows,3033752.43,3418.62071397125,2700.72,0.0,1370514.9853,68816.72172,0.0,155175.12414,129052.88102,39061.14236,0.0,102575.08206,40375.0323,0.0
376.0,14.0,Office,1960-1979,exhaust_fans_occ_control,5122.33,3418.62071397125,2700.72,0.0,1377242.76846,68816.72172,0.0,155175.12414,129052.88102,39061.14236,0.0,47700.03816,40633.36584,0.0
377.0,14.0,Office,1960-1979,fans_to_variable,5048.54,3418.62071397125,2700.72,0.0,1377484.43532,68808.38838,0.0,155175.12414,129052.88102,39061.14236,0.0,102611.1932,40636.14362,0.0
378.0,14.0,Office,1960-1979,hrv_enabled,304398.06,3418.62071397125,2700.72,0.0,1157412.03704,69991.72266,0.0,155175.12414,129052.88102,39061.14236,0.0,102800.08224,40505.58796,21897.23974
379.0,14.0,Office,1960-1979,infil_reduce,52903.88,3418.62071397125,2700.72,0.0,1033545.27128,63011.16152,0.0,155172.34636,129052.88102,39061.14236,0.0,94822.29808,31525.02522,0.0
380.0,14.0,Office,1960-1979,infil_reduce_plus_setback,77202.91,3418.62071397125,2700.72,0.0,928581.29842,61938.93844,0.0,155166.7908,129052.88102,39061.14236,0.0,95469.52082,32866.69296,0.0
381.0,14.0,Office,1960-1979,lights_reduce_70p,80753.4,3418.62071397125,2700.72,0.0,1421790.02632,68100.05448,0.0,155175.12414,90338.96116,39061.14236,0.0,103216.74924,40755.58816,0.0
382.0,14.0,Office,1960-1979,load_reduce,78132.04,3418.62071397125,2700.72,0.0,634800.50784,61938.93844,0.0,155166.7908,129052.88102,39061.14236,0.0,95469.52082,28636.13402,0.0
383.0,14.0,Office,1960-1979,occupancy_setback,24299.03,3418.62071397125,2700.72,0.0,1310609.38182,79741.73046,0.0,155172.34636,129052.88102,39061.14236,0.0,105680.6401,44075.03526,0.0
384.0,14.0,Office,1960-1979,payback_less_than_20,274492.23,3418.62071397125,2700.72,0.0,326008.59414,8205.56212,0.0,155166.7908,90338.96116,39061.14236,0.0,40163.92102,21255.57256,0.0
385.0,14.0,Office,1960-1979,plug_loads_90_percent,14049.51,3418.62071397125,2700.72,0.0,1379889.9928,68894.49956,0.0,155175.12414,129052.88102,39061.14236,0.0,102805.6378,40641.69918,0.0
386.0,14.0,Office,1960-1979,pumps_to_variable,3425.24,3418.62071397125,2700.72,0.0,1407017.79228,68816.72172,0.0,155175.12414,129052.88102,39061.14236,0.0,102797.30446,9355.56304,0.0
387.0,14.0,Office,1960-1979,pump_fan_eff_,8034.95,3418.62071397125,2700.72,0.0,1377242.76846,68816.72172,0.0,155175.12414,129052.88102,39061.14236,0.0,102797.30446,31780.58098,0.0
388.0,15.0,Office,1980-2004,air_temp_reset_enabled,17578.64,3418.62071397125,2700.72,0.0,805631.20006,8727.78476,0.0,155164.01302,129052.88102,39061.14236,0.0,94841.74254,30100.02408,0.0
