template,cooling_type,condenser_type,compressor_type,absorption_type,variable_speed_drive,minimum_capacity,maximum_capacity,start_date,end_date,minimum_full_load_efficiency,minimum_integrated_part_load_value,capft,eirft,eirfplr,annotation
90.1-2013,WaterCooled,,Scroll,,,600,9999,1/1/2015,9/9/2999,0.56,0.5,ChlrWtrPosDispPathAAllQRatio_fTchwsTcwsSI,ChlrWtrPosDispPathAAllEIRRatio_fTchwsTcwsSI,ChlrWtrPosDispPathAAllEIRRatio_fQRatio,Path A Efficiencies
90.1-2013,WaterCooled,,Rotary Screw,,,0,74.99,1/1/2015,9/9/2999,0.75,0.6,ChlrWtrPosDispPathAAllQRatio_fTchwsTcwsSI,ChlrWtrPosDispPathAAllEIRRatio_fTchwsTcwsSI,ChlrWtrPosDispPathAAllEIRRatio_fQRatio,Path A Efficiencies
90.1-2013,WaterCooled,,Rotary Screw,,,75,149.99,1/1/2015,9/9/2999,0.72,0.56,ChlrWtrPosDispPathAAllQRatio_fTchwsTcwsSI,ChlrWtrPosDispPathAAllEIRRatio_fTchwsTcwsSI,ChlrWtrPosDispPathAAllEIRRatio_fQRatio,Path A Efficiencies
90.1-2013,WaterCooled,,Rotary Screw,,,150,299.99,1/1/2015,9/9/2999,0.66,0.54,ChlrWtrPosDispPathAAllQRatio_fTchwsTcwsSI,ChlrWtrPosDispPathAAllEIRRatio_fTchwsTcwsSI,ChlrWtrPosDispPathAAllEIRRatio_fQRatio,Path A Efficiencies
90.1-2013,WaterCooled,,Rotary Screw,,,300,599.99,1/1/2015,9/9/2999,0.61,0.52,ChlrWtrPosDispPathAAllQRatio_fTchwsTcwsSI,ChlrWtrPosDispPathAAllEIRRatio_fTchwsTcwsSI,ChlrWtrPosDispPathAAllEIRRatio_fQRatio,Path A Efficiencies
90.1-2013,WaterCooled,,Rotary Screw,,,600,9999,1/1/2015,9/9/2999,0.56,0.5,ChlrWtrPosDispPathAAllQRatio_fTchwsTcwsSI,ChlrWtrPosDispPathAAllEIRRatio_fTchwsTcwsSI,ChlrWtrPosDispPathAAllEIRRatio_fQRatio,Path A Efficiencies
90.1-2013,WaterCooled,,Centrifugal,,,0,149.99,1/1/2015,9/9/2999,0.61,0.55,WaterCooled_Centrifugal_Chiller_2010_PathA_CAPFT,WaterCooled_Centrifugal_Chiller_2010_PathA_EIRFT,ChlrWtrCentPathAAllEIRRatio_fQRatio,Path A Efficiencies
90.1-2013,WaterCooled,,Centrifugal,,,150,399.99,1/1/2015,9/9/2999,0.56,0.52,WaterCooled_Centrifugal_Chiller_2010_PathA_CAPFT,WaterCooled_Centrifugal_Chiller_2010_PathA_EIRFT,ChlrWtrCentPathAAllEIRRatio_fQRatio,Path A Efficiencies
90.1-2013,WaterCooled,,Centrifugal,,,400,599.99,1/1/2015,9/9/2999,0.56,0.5,WaterCooled_Centrifugal_Chiller_2010_PathB_CAPFT,WaterCooled_Centrifugal_Chiller_2010_PathB_EIRFT,ChlrWtrCentPathAAllEIRRatio_fQRatio,Path A Efficiencies
90.1-2013,WaterCooled,,Centrifugal,,,600,9999,1/1/2015,9/9/2999,0.56,0.5,WaterCooled_Centrifugal_Chiller_2010_PathB_CAPFT,WaterCooled_Centrifugal_Chiller_2010_PathB_EIRFT,ChlrWtrCentPathAAllEIRRatio_fQRatio,Add but unsure what to put for Minimum full load efficiency and min IPLV
90.1-2004,,,,Double Effect Indirect Fired,,0,9999,9/9/1919,9/9/2999,3.517,3.35,,,,
90.1-2004,,,,Double Effect Direct Fired,,0,9999,9/9/1919,9/9/2999,3.517,3.517,,,,
90.1-2010,,,,Double Effect Indirect Fired,,0,9999,9/9/1919,9/9/2999,3.517,3.35,,,,
90.1-2010,,,,Double Effect Direct Fired,,0,9999,9/9/1919,9/9/2999,3.517,3.517,,,,
90.1-2013,,,,Double Effect Indirect Fired,,0,9999,9/9/1919,9/9/2999,3.517,3.35,,,,Path A Efficiencies
90.1-2013,,,,Double Effect Direct Fired,,0,9999,9/9/1919,9/9/2999,3.517,3.517,,,,Path A Efficiencies
90.1-2016,AirCooled,WithCondenser,,,,0,149.99,9/9/1919,9/9/2999,1.188,0.876,AirCooled_Chiller_2010_PathA_CAPFT,AirCooled_Chiller_2010_PathA_EIRFT,AirCooled_Chiller_AllCapacities_2004_2010_EIRFPLR,Path A Efficiencies
90.1-2016,AirCooled,WithCondenser,,,,150,9999,9/9/1919,9/9/2999,1.188,0.857,AirCooled_Chiller_2010_PathA_CAPFT,AirCooled_Chiller_2010_PathA_EIRFT,AirCooled_Chiller_AllCapacities_2004_2010_EIRFPLR,Path A Efficiencies
90.1-2016,AirCooled,WithoutCondenser,,,,0,149.99,9/9/1919,9/9/2999,1.188,0.876,ChlrAirScrollQRatio_fTchwsToadbSI,ChlrAirScrollEIRRatio_fTchwsToadbSI,ChlrAirScrollEIRRatio_fQRatio,Path A Efficiencies
90.1-2016,AirCooled,WithoutCondenser,,,,150,9999,9/9/1919,9/9/2999,1.188,0.857,ChlrAirScrollQRatio_fTchwsToadbSI,ChlrAirScrollEIRRatio_fTchwsToadbSI,ChlrAirScrollEIRRatio_fQRatio,Path A Efficiencies
90.1-2016,AirCooled,,,Single Effect,,0,9999,9/9/1919,9/9/2999,5.862,,,,,Path A Efficiencies
90.1-2016,WaterCooled,,,Single Effect,,0,9999,9/9/1919,9/9/2999,5.024,,,,,Path A Efficiencies
90.1-2016,WaterCooled,,Reciprocating,,,0,74.99,9/9/1919,9/9/2999,0.75,0.6,ChlrWtrPosDispPathAAllQRatio_fTchwsTcwsSI,ChlrWtrPosDispPathAAllEIRRatio_fTchwsTcwsSI,ChlrWtrPosDispPathAAllEIRRatio_fQRatio,Path A Efficiencies
90.1-2016,WaterCooled,,Reciprocating,,,75,149.99,9/9/1919,9/9/2999,0.72,0.56,ChlrWtrPosDispPathAAllQRatio_fTchwsTcwsSI,ChlrWtrPosDispPathAAllEIRRatio_fTchwsTcwsSI,ChlrWtrPosDispPathAAllEIRRatio_fQRatio,Path A Efficiencies
90.1-2016,WaterCooled,,Reciprocating,,,150,299.99,9/9/1919,9/9/2999,0.66,0.54,ChlrWtrPosDispPathAAllQRatio_fTchwsTcwsSI,ChlrWtrPosDispPathAAllEIRRatio_fTchwsTcwsSI,ChlrWtrPosDispPathAAllEIRRatio_fQRatio,Path A Efficiencies
90.1-2016,WaterCooled,,Reciprocating,,,300,599.99,9/9/1919,9/9/2999,0.61,0.52,ChlrWtrPosDispPathAAllQRatio_fTchwsTcwsSI,ChlrWtrPosDispPathAAllEIRRatio_fTchwsTcwsSI,ChlrWtrPosDispPathAAllEIRRatio_fQRatio,Path A Efficiencies
90.1-2016,WaterCooled,,Reciprocating,,,600,9999,9/9/1919,9/9/2999,0.56,0.5,ChlrWtrPosDispPathAAllQRatio_fTchwsTcwsSI,ChlrWtrPosDispPathAAllEIRRatio_fTchwsTcwsSI,ChlrWtrPosDispPathAAllEIRRatio_fQRatio,Path A Efficiencies
90.1-2016,WaterCooled,,Scroll,,,0,74.99,9/9/1919,9/9/2999,0.75,0.6,ChlrWtrPosDispPathAAllQRatio_fTchwsTcwsSI,ChlrWtrPosDispPathAAllEIRRatio_fTchwsTcwsSI,ChlrWtrPosDispPathAAllEIRRatio_fQRatio,Path A Efficiencies
90.1-2016,WaterCooled,,Scroll,,,75,149.99,9/9/1919,9/9/2999,0.72,0.56,ChlrWtrPosDispPathAAllQRatio_fTchwsTcwsSI,ChlrWtrPosDispPathAAllEIRRatio_fTchwsTcwsSI,ChlrWtrPosDispPathAAllEIRRatio_fQRatio,Path A Efficiencies
90.1-2016,WaterCooled,,Scroll,,,150,299.99,9/9/1919,9/9/2999,0.66,0.54,ChlrWtrPosDispPathAAllQRatio_fTchwsTcwsSI,ChlrWtrPosDispPathAAllEIRRatio_fTchwsTcwsSI,ChlrWtrPosDispPathAAllEIRRatio_fQRatio,Path A Efficiencies
90.1-2016,WaterCooled,,Scroll,,,300,599.99,9/9/1919,9/9/2999,0.61,0.52,ChlrWtrPosDispPathAAllQRatio_fTchwsTcwsSI,ChlrWtrPosDispPathAAllEIRRatio_fTchwsTcwsSI,ChlrWtrPosDispPathAAllEIRRatio_fQRatio,Path A Efficiencies
90.1-2016,WaterCooled,,Scroll,,,600,9999,9/9/1919,9/9/2999,0.56,0.5,ChlrWtrPosDispPathAAllQRatio_fTchwsTcwsSI,ChlrWtrPosDispPathAAllEIRRatio_fTchwsTcwsSI,ChlrWtrPosDispPathAAllEIRRatio_fQRatio,Path A Efficiencies
90.1-2016,WaterCooled,,Rotary Screw,,,0,74.99,9/9/1919,9/9/2999,0.75,0.6,ChlrWtrPosDispPathAAllQRatio_fTchwsTcwsSI,ChlrWtrPosDispPathAAllEIRRatio_fTchwsTcwsSI,ChlrWtrPosDispPathAAllEIRRatio_fQRatio,Path A Efficiencies
90.1-2016,WaterCooled,,Rotary Screw,,,75,149.99,9/9/1919,9/9/2999,0.72,0.56,ChlrWtrPosDispPathAAllQRatio_fTchwsTcwsSI,ChlrWtrPosDispPathAAllEIRRatio_fTchwsTcwsSI,ChlrWtrPosDispPathAAllEIRRatio_fQRatio,Path A Efficiencies
90.1-2016,WaterCooled,,Rotary Screw,,,150,299.99,9/9/1919,9/9/2999,0.66,0.54,ChlrWtrPosDispPathAAllQRatio_fTchwsTcwsSI,ChlrWtrPosDispPathAAllEIRRatio_fTchwsTcwsSI,ChlrWtrPosDispPathAAllEIRRatio_fQRatio,Path A Efficiencies
90.1-2016,WaterCooled,,Rotary Screw,,,300,599.99,9/9/1919,9/9/2999,0.61,0.52,ChlrWtrPosDispPathAAllQRatio_fTchwsTcwsSI,ChlrWtrPosDispPathAAllEIRRatio_fTchwsTcwsSI,ChlrWtrPosDispPathAAllEIRRatio_fQRatio,Path A Efficiencies
90.1-2016,WaterCooled,,Rotary Screw,,,600,9999,9/9/1919,9/9/2999,0.56,0.5,ChlrWtrPosDispPathAAllQRatio_fTchwsTcwsSI,ChlrWtrPosDispPathAAllEIRRatio_fTchwsTcwsSI,ChlrWtrPosDispPathAAllEIRRatio_fQRatio,Path A Efficiencies
90.1-2016,WaterCooled,,Centrifugal,,,0,149.99,9/9/1919,9/9/2999,0.61,0.55,WaterCooled_Centrifugal_Chiller_2010_PathA_CAPFT,WaterCooled_Centrifugal_Chiller_2010_PathA_EIRFT,ChlrWtrCentPathAAllEIRRatio_fQRatio,Path A Efficiencies
90.1-2016,WaterCooled,,Centrifugal,,,150,399.99,9/9/1919,9/9/2999,0.56,0.52,WaterCooled_Centrifugal_Chiller_2010_PathA_CAPFT,WaterCooled_Centrifugal_Chiller_2010_PathA_EIRFT,ChlrWtrCentPathAAllEIRRatio_fQRatio,Path A Efficiencies
90.1-2016,WaterCooled,,Centrifugal,,,400,599.99,9/9/1919,9/9/2999,0.56,0.5,WaterCooled_Centrifugal_Chiller_2010_PathB_CAPFT,WaterCooled_Centrifugal_Chiller_2010_PathB_EIRFT,ChlrWtrCentPathAAllEIRRatio_fQRatio,Path A Efficiencies
90.1-2016,WaterCooled,,Centrifugal,,,600,9999,9/9/1919,9/9/2999,0.56,0.5,WaterCooled_Centrifugal_Chiller_2010_PathB_CAPFT,WaterCooled_Centrifugal_Chiller_2010_PathB_EIRFT,ChlrWtrCentPathAAllEIRRatio_fQRatio,Path A Efficiencies
90.1-2016,,,,Double Effect Indirect Fired,,0,9999,9/9/1919,9/9/2999,3.517,3.35,,,,Path A Efficiencies
90.1-2016,,,,Double Effect Direct Fired,,0,9999,9/9/1919,9/9/2999,3.517,3.517,,,,Path A Efficiencies
90.1-2019,AirCooled,WithCondenser,,,,0,149.99,9/9/1919,9/9/2999,1.188,0.876,AirCooled_Chiller_2010_PathA_CAPFT,AirCooled_Chiller_2010_PathA_EIRFT,AirCooled_Chiller_AllCapacities_2004_2010_EIRFPLR,Path A Efficiencies
90.1-2019,AirCooled,WithCondenser,,,,150,9999,9/9/1919,9/9/2999,1.188,0.857,AirCooled_Chiller_2010_PathA_CAPFT,AirCooled_Chiller_2010_PathA_EIRFT,AirCooled_Chiller_AllCapacities_2004_2010_EIRFPLR,Path A Efficiencies
90.1-2019,AirCooled,WithoutCondenser,,,,0,149.99,9/9/1919,9/9/2999,1.188,0.876,ChlrAirScrollQRatio_fTchwsToadbSI,ChlrAirScrollEIRRatio_fTchwsToadbSI,ChlrAirScrollEIRRatio_fQRatio,Path A Efficiencies
90.1-2019,AirCooled,WithoutCondenser,,,,150,9999,9/9/1919,9/9/2999,1.188,0.857,ChlrAirScrollQRatio_fTchwsToadbSI,ChlrAirScrollEIRRatio_fTchwsToadbSI,ChlrAirScrollEIRRatio_fQRatio,Path A Efficiencies
90.1-2019,AirCooled,,,Single Effect,,0,9999,9/9/1919,9/9/2999,5.862,,,,,Path A Efficiencies
90.1-2019,WaterCooled,,,Single Effect,,0,9999,9/9/1919,9/9/2999,5.024,,,,,Path A Efficiencies
90.1-2019,WaterCooled,,Reciprocating,,,0,74.99,9/9/1919,9/9/2999,0.75,0.6,ChlrWtrPosDispPathAAllQRatio_fTchwsTcwsSI,ChlrWtrPosDispPathAAllEIRRatio_fTchwsTcwsSI,ChlrWtrPosDispPathAAllEIRRatio_fQRatio,Path A Efficiencies
90.1-2019,WaterCooled,,Reciprocating,,,75,149.99,9/9/1919,9/9/2999,0.72,0.56,ChlrWtrPosDispPathAAllQRatio_fTchwsTcwsSI,ChlrWtrPosDispPathAAllEIRRatio_fTchwsTcwsSI,ChlrWtrPosDispPathAAllEIRRatio_fQRatio,Path A Efficiencies
90.1-2019,WaterCooled,,Reciprocating,,,150,299.99,9/9/1919,9/9/2999,0.66,0.54,ChlrWtrPosDispPathAAllQRatio_fTchwsTcwsSI,ChlrWtrPosDispPathAAllEIRRatio_fTchwsTcwsSI,ChlrWtrPosDispPathAAllEIRRatio_fQRatio,Path A Efficiencies
90.1-2019,WaterCooled,,Reciprocating,,,300,599.99,9/9/1919,9/9/2999,0.61,0.52,ChlrWtrPosDispPathAAllQRatio_fTchwsTcwsSI,ChlrWtrPosDispPathAAllEIRRatio_fTchwsTcwsSI,ChlrWtrPosDispPathAAllEIRRatio_fQRatio,Path A Efficiencies
90.1-2019,WaterCooled,,Reciprocating,,,600,9999,9/9/1919,9/9/2999,0.56,0.5,ChlrWtrPosDispPathAAllQRatio_fTchwsTcwsSI,ChlrWtrPosDispPathAAllEIRRatio_fTchwsTcwsSI,ChlrWtrPosDispPathAAllEIRRatio_fQRatio,Path A Efficiencies
90.1-2019,WaterCooled,,Scroll,,,0,74.99,9/9/1919,9/9/2999,0.75,0.6,ChlrWtrPosDispPathAAllQRatio_fTchwsTcwsSI,ChlrWtrPosDispPathAAllEIRRatio_fTchwsTcwsSI,ChlrWtrPosDispPathAAllEIRRatio_fQRatio,Path A Efficiencies
90.1-2019,WaterCooled,,Scroll,,,75,149.99,9/9/1919,9/9/2999,0.72,0.56,ChlrWtrPosDispPathAAllQRatio_fTchwsTcwsSI,ChlrWtrPosDispPathAAllEIRRatio_fTchwsTcwsSI,ChlrWtrPosDispPathAAllEIRRatio_fQRatio,Path A Efficiencies
90.1-2019,WaterCooled,,Scroll,,,150,299.99,9/9/1919,9/9/2999,0.66,0.54,ChlrWtrPosDispPathAAllQRatio_fTchwsTcwsSI,ChlrWtrPosDispPathAAllEIRRatio_fTchwsTcwsSI,ChlrWtrPosDispPathAAllEIRRatio_fQRatio,Path A Efficiencies
90.1-2019,WaterCooled,,Scroll,,,300,599.99,9/9/1919,9/9/2999,0.61,0.52,ChlrWtrPosDispPathAAllQRatio_fTchwsTcwsSI,ChlrWtrPosDispPathAAllEIRRatio_fTchwsTcwsSI,ChlrWtrPosDispPathAAllEIRRatio_fQRatio,Path A Efficiencies
90.1-2019,WaterCooled,,Scroll,,,600,9999,9/9/1919,9/9/2999,0.56,0.5,ChlrWtrPosDispPathAAllQRatio_fTchwsTcwsSI,ChlrWtrPosDispPathAAllEIRRatio_fTchwsTcwsSI,ChlrWtrPosDispPathAAllEIRRatio_fQRatio,Path A Efficiencies
90.1-2019,WaterCooled,,Rotary Screw,,,0,74.99,9/9/1919,9/9/2999,0.75,0.6,ChlrWtrPosDispPathAAllQRatio_fTchwsTcwsSI,ChlrWtrPosDispPathAAllEIRRatio_fTchwsTcwsSI,ChlrWtrPosDispPathAAllEIRRatio_fQRatio,Path A Efficiencies
90.1-2019,WaterCooled,,Rotary Screw,,,75,149.99,9/9/1919,9/9/2999,0.72,0.56,ChlrWtrPosDispPathAAllQRatio_fTchwsTcwsSI,ChlrWtrPosDispPathAAllEIRRatio_fTchwsTcwsSI,ChlrWtrPosDispPathAAllEIRRatio_fQRatio,Path A Efficiencies
90.1-2019,WaterCooled,,Rotary Screw,,,150,299.99,9/9/1919,9/9/2999,0.66,0.54,ChlrWtrPosDispPathAAllQRatio_fTchwsTcwsSI,ChlrWtrPosDispPathAAllEIRRatio_fTchwsTcwsSI,ChlrWtrPosDispPathAAllEIRRatio_fQRatio,Path A Efficiencies
90.1-2019,WaterCooled,,Rotary Screw,,,300,599.99,9/9/1919,9/9/2999,0.61,0.52,ChlrWtrPosDispPathAAllQRatio_fTchwsTcwsSI,ChlrWtrPosDispPathAAllEIRRatio_fTchwsTcwsSI,ChlrWtrPosDispPathAAllEIRRatio_fQRatio,Path A Efficiencies
90.1-2019,WaterCooled,,Rotary Screw,,,600,9999,9/9/1919,9/9/2999,0.56,0.5,ChlrWtrPosDispPathAAllQRatio_fTchwsTcwsSI,ChlrWtrPosDispPathAAllEIRRatio_fTchwsTcwsSI,ChlrWtrPosDispPathAAllEIRRatio_fQRatio,Path A Efficiencies
90.1-2019,WaterCooled,,Centrifugal,,,0,149.99,9/9/1919,9/9/2999,0.61,0.55,WaterCooled_Centrifugal_Chiller_2010_PathA_CAPFT,WaterCooled_Centrifugal_Chiller_2010_PathA_EIRFT,ChlrWtrCentPathAAllEIRRatio_fQRatio,Path A Efficiencies
90.1-2019,WaterCooled,,Centrifugal,,,150,399.99,9/9/1919,9/9/2999,0.56,0.52,WaterCooled_Centrifugal_Chiller_2010_PathA_CAPFT,WaterCooled_Centrifugal_Chiller_2010_PathA_EIRFT,ChlrWtrCentPathAAllEIRRatio_fQRatio,Path A Efficiencies
90.1-2019,WaterCooled,,Centrifugal,,,400,599.99,9/9/1919,9/9/2999,0.56,0.5,WaterCooled_Centrifugal_Chiller_2010_PathB_CAPFT,WaterCooled_Centrifugal_Chiller_2010_PathB_EIRFT,ChlrWtrCentPathAAllEIRRatio_fQRatio,Path A Efficiencies
90.1-2019,WaterCooled,,Centrifugal,,,600,9999,9/9/1919,9/9/2999,0.56,0.5,WaterCooled_Centrifugal_Chiller_2010_PathB_CAPFT,WaterCooled_Centrifugal_Chiller_2010_PathB_EIRFT,ChlrWtrCentPathAAllEIRRatio_fQRatio,Path A Efficiencies
90.1-2019,,,,Double Effect Indirect Fired,,0,9999,9/9/1919,9/9/2999,3.517,3.35,,,,Path A Efficiencies
90.1-2019,,,,Double Effect Direct Fired,,0,9999,9/9/1919,9/9/2999,3.517,3.517,,,,Path A Efficiencies
