template,building_type,space_type,min_stories,max_stories,spandrel,ExteriorWall,ExteriorFloor,ExteriorRoof,Interior Walls,Interior Floors,Interior Ceilings,GroundContactWall,GroundContactFloor,GroundContactRoof,ExteriorFixedWindow,ExteriorOperableWindow,ExteriorDoor,ExteriorGlassDoor,ExteriorOverheadDoor,ExteriorSkylight,ExteriorTubularDaylightDome,ExteriorTubularDaylightDiffuser,Interior Fixed Windows,Interior Operable Windows,Interior Doors,Interior Partitions,ext_operable_window_type,ext_glass_door,ext_skylight,ext_tubular_domes,ext_tubular_diffusers,Fixture_type_less_than_2.4m_ht,Fixture_type_2.41_to_4.8m_ht,Fixture_type_greater_than_>4.81m_ht
NECB 2011,Religious,WholeBuilding,1,999,Nil,BTAP-ExteriorWall-WoodFramed-5,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-2,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-2,BTAP-ExteriorWindow-FixedWindow-6,BTAP-ExteriorWindow-OperableWindow-5,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-2,BTAP-Skylight-2,BTAP-Skylight-2,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,7,3,2,2,2,2,7,18
NECB 2011,Retail,WholeBuilding,1,2,Nil,BTAP-ExteriorWall-Mass-2,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-2,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-2,BTAP-ExteriorWindow-FixedWindow-2,BTAP-ExteriorWindow-OperableWindow-2,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-2,BTAP-Skylight-2,BTAP-Skylight-2,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,4,3,2,2,2,3,7,18
NECB 2011,Retail,WholeBuilding,3,999,BTAP-ExteriorWall-Metal-2,BTAP-ExteriorWall-Mass-2,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-2,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-2,BTAP-ExteriorWindow-FixedWindow-1,BTAP-ExteriorWindow-OperableWindow-1,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-2,BTAP-Skylight-2,BTAP-Skylight-2,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,1,3,2,2,2,3,7,18
NECB 2011,School/university,WholeBuilding,1,4,Nil,BTAP-ExteriorWall-Mass-2,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-2,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-2,BTAP-ExteriorWindow-FixedWindow-6,BTAP-ExteriorWindow-OperableWindow-5,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-2,BTAP-Skylight-2,BTAP-Skylight-2,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,7,3,2,2,2,2,7,17
NECB 2011,School/university,WholeBuilding,5,999,BTAP-ExteriorWall-Metal-2,BTAP-ExteriorWall-Mass-2,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-2,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-2,BTAP-ExteriorWindow-FixedWindow-1,BTAP-ExteriorWindow-OperableWindow-1,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-2,BTAP-Skylight-2,BTAP-Skylight-2,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,1,3,2,2,2,2,7,17
NECB 2011,Space Function,- undefined -,1,999,Nil,BTAP-ExteriorWall-Mass-6,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-1,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-1,BTAP-ExteriorWindow-FixedWindow-6,BTAP-ExteriorWindow-OperableWindow-6,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-1,BTAP-Skylight-1,BTAP-Skylight-1,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,8,3,1,1,1,Nil,Nil,Nil
NECB 2011,Space Function,Atrium - H < 13m,1,999,BTAP-ExteriorWall-Metal-2,BTAP-ExteriorWall-Mass-4,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-2,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-2,BTAP-ExteriorWindow-FixedWindow-1,BTAP-ExteriorWindow-OperableWindow-1,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-2,BTAP-Skylight-2,BTAP-Skylight-2,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,1,3,2,2,2,4,7,17
NECB 2011,Space Function,Atrium - H > 13m,1,999,BTAP-ExteriorWall-Metal-2,BTAP-ExteriorWall-Mass-4,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-2,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-2,BTAP-ExteriorWindow-FixedWindow-1,BTAP-ExteriorWindow-OperableWindow-1,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-2,BTAP-Skylight-2,BTAP-Skylight-2,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,1,3,2,2,2,4,17,13
NECB 2011,Space Function,Audience - auditorium,1,1,Nil,BTAP-ExteriorWall-Mass-2,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-2,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-2,BTAP-ExteriorWindow-FixedWindow-4,BTAP-ExteriorWindow-OperableWindow-4,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-2,BTAP-Skylight-2,BTAP-Skylight-2,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,6,3,2,2,2,1,7,9
NECB 2011,Space Function,Audience - auditorium,2,999,BTAP-ExteriorWall-Metal-2,BTAP-ExteriorWall-Mass-4,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-2,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-2,BTAP-ExteriorWindow-FixedWindow-1,BTAP-ExteriorWindow-OperableWindow-1,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-2,BTAP-Skylight-2,BTAP-Skylight-2,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,1,3,2,2,2,1,7,9
NECB 2011,Space Function,Audience - motion picture,1,999,Nil,BTAP-ExteriorWall-Mass-2,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-2,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-2,BTAP-ExteriorWindow-FixedWindow-4,BTAP-ExteriorWindow-OperableWindow-4,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-2,BTAP-Skylight-2,BTAP-Skylight-2,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,6,3,2,2,2,2,7,18
NECB 2011,Space Function,Audience - performance arts,1,999,Nil,BTAP-ExteriorWall-Mass-2,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-2,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-2,BTAP-ExteriorWindow-FixedWindow-4,BTAP-ExteriorWindow-OperableWindow-4,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-2,BTAP-Skylight-2,BTAP-Skylight-2,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,6,3,2,2,2,4,7,19
NECB 2011,Space Function,Automotive - repair,1,999,Nil,BTAP-ExteriorWall-Mass-6,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-2,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-2,BTAP-ExteriorWindow-FixedWindow-2,BTAP-ExteriorWindow-OperableWindow-2,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-1,BTAP-Skylight-1,BTAP-Skylight-1,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,4,3,1,1,1,1,9,9
NECB 2011,Space Function,Bank - banking and offices,1,999,Nil,BTAP-ExteriorWall-Mass-2,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-2,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-2,BTAP-ExteriorWindow-FixedWindow-2,BTAP-ExteriorWindow-OperableWindow-2,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-2,BTAP-Skylight-2,BTAP-Skylight-2,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,4,3,2,2,2,2,7,18
NECB 2011,Space Function,Classroom/lecture/training,1,1,Nil,BTAP-ExteriorWall-WoodFramed-5,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-2,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-2,BTAP-ExteriorWindow-FixedWindow-6,BTAP-ExteriorWindow-OperableWindow-6,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-2,BTAP-Skylight-2,BTAP-Skylight-2,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,8,3,2,2,2,2,7,18
NECB 2011,Space Function,Classroom/lecture/training,2,999,BTAP-ExteriorWall-Metal-2,BTAP-ExteriorWall-Mass-4,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-2,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-2,BTAP-ExteriorWindow-FixedWindow-1,BTAP-ExteriorWindow-OperableWindow-1,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-2,BTAP-Skylight-2,BTAP-Skylight-2,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,1,3,2,2,2,2,7,18
NECB 2011,Space Function,Conf./meet./multi-purpose,1,1,Nil,BTAP-ExteriorWall-WoodFramed-5,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-2,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-2,BTAP-ExteriorWindow-FixedWindow-6,BTAP-ExteriorWindow-OperableWindow-6,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-2,BTAP-Skylight-2,BTAP-Skylight-2,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,8,3,2,2,2,2,7,18
NECB 2011,Space Function,Conf./meet./multi-purpose,2,999,BTAP-ExteriorWall-Metal-2,BTAP-ExteriorWall-Mass-4,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-2,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-2,BTAP-ExteriorWindow-FixedWindow-1,BTAP-ExteriorWindow-OperableWindow-1,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-2,BTAP-Skylight-2,BTAP-Skylight-2,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,1,3,2,2,2,2,7,18
NECB 2011,Space Function,Convention centre - audience,1,999,Nil,BTAP-ExteriorWall-Mass-2,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-2,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-2,BTAP-ExteriorWindow-FixedWindow-2,BTAP-ExteriorWindow-OperableWindow-2,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-2,BTAP-Skylight-2,BTAP-Skylight-2,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,4,3,2,2,2,1,7,17
NECB 2011,Space Function,Convention centre - exhibit,1,999,Nil,BTAP-ExteriorWall-Mass-2,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-2,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-2,BTAP-ExteriorWindow-FixedWindow-2,BTAP-ExteriorWindow-OperableWindow-2,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-2,BTAP-Skylight-2,BTAP-Skylight-2,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,4,3,2,2,2,3,7,18
NECB 2011,Space Function,Corr. < 2.4m wide-sch-A,1,999,Nil,BTAP-ExteriorWall-Mass-2,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-1,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-1,BTAP-ExteriorWindow-FixedWindow-4,BTAP-ExteriorWindow-OperableWindow-4,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-2,BTAP-Skylight-2,BTAP-Skylight-2,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,6,3,2,2,2,1,7,17
NECB 2011,Space Function,Corr. < 2.4m wide-sch-B,1,999,Nil,BTAP-ExteriorWall-Mass-2,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-1,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-1,BTAP-ExteriorWindow-FixedWindow-4,BTAP-ExteriorWindow-OperableWindow-4,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-2,BTAP-Skylight-2,BTAP-Skylight-2,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,6,3,2,2,2,1,7,17
NECB 2011,Space Function,Corr. < 2.4m wide-sch-C,1,999,Nil,BTAP-ExteriorWall-Mass-2,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-1,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-1,BTAP-ExteriorWindow-FixedWindow-4,BTAP-ExteriorWindow-OperableWindow-4,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-2,BTAP-Skylight-2,BTAP-Skylight-2,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,6,3,2,2,2,1,7,17
NECB 2011,Space Function,Corr. < 2.4m wide-sch-D,1,999,Nil,BTAP-ExteriorWall-Mass-2,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-1,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-1,BTAP-ExteriorWindow-FixedWindow-4,BTAP-ExteriorWindow-OperableWindow-4,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-2,BTAP-Skylight-2,BTAP-Skylight-2,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,6,3,2,2,2,1,7,17
NECB 2011,Space Function,Corr. < 2.4m wide-sch-E,1,999,Nil,BTAP-ExteriorWall-Mass-2,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-1,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-1,BTAP-ExteriorWindow-FixedWindow-4,BTAP-ExteriorWindow-OperableWindow-4,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-2,BTAP-Skylight-2,BTAP-Skylight-2,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,6,3,2,2,2,1,7,17
NECB 2011,Space Function,Corr. < 2.4m wide-sch-F,1,999,Nil,BTAP-ExteriorWall-Mass-2,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-1,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-1,BTAP-ExteriorWindow-FixedWindow-4,BTAP-ExteriorWindow-OperableWindow-4,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-2,BTAP-Skylight-2,BTAP-Skylight-2,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,6,3,2,2,2,1,7,17
NECB 2011,Space Function,Corr. < 2.4m wide-sch-G,1,999,Nil,BTAP-ExteriorWall-Mass-2,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-1,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-1,BTAP-ExteriorWindow-FixedWindow-4,BTAP-ExteriorWindow-OperableWindow-4,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-2,BTAP-Skylight-2,BTAP-Skylight-2,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,6,3,2,2,2,1,7,17
NECB 2011,Space Function,Corr. < 2.4m wide-sch-H,1,999,Nil,BTAP-ExteriorWall-Mass-2,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-1,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-1,BTAP-ExteriorWindow-FixedWindow-4,BTAP-ExteriorWindow-OperableWindow-4,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-2,BTAP-Skylight-2,BTAP-Skylight-2,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,6,3,2,2,2,1,7,17
NECB 2011,Space Function,Corr. < 2.4m wide-sch-I,1,999,Nil,BTAP-ExteriorWall-Mass-2,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-1,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-1,BTAP-ExteriorWindow-FixedWindow-4,BTAP-ExteriorWindow-OperableWindow-4,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-2,BTAP-Skylight-2,BTAP-Skylight-2,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,6,3,2,2,2,1,7,17
NECB 2011,Space Function,Corr. >= 2.4m wide-sch-A,1,999,Nil,BTAP-ExteriorWall-Mass-2,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-1,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-1,BTAP-ExteriorWindow-FixedWindow-4,BTAP-ExteriorWindow-OperableWindow-4,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-2,BTAP-Skylight-2,BTAP-Skylight-2,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,6,3,2,2,2,1,7,17
NECB 2011,Space Function,Corr. >= 2.4m wide-sch-B,1,999,Nil,BTAP-ExteriorWall-Mass-2,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-1,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-1,BTAP-ExteriorWindow-FixedWindow-4,BTAP-ExteriorWindow-OperableWindow-4,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-2,BTAP-Skylight-2,BTAP-Skylight-2,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,6,3,2,2,2,1,7,17
NECB 2011,Space Function,Corr. >= 2.4m wide-sch-C,1,999,Nil,BTAP-ExteriorWall-Mass-2,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-1,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-1,BTAP-ExteriorWindow-FixedWindow-4,BTAP-ExteriorWindow-OperableWindow-4,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-2,BTAP-Skylight-2,BTAP-Skylight-2,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,6,3,2,2,2,1,7,17
NECB 2011,Space Function,Corr. >= 2.4m wide-sch-D,1,999,Nil,BTAP-ExteriorWall-Mass-2,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-1,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-1,BTAP-ExteriorWindow-FixedWindow-4,BTAP-ExteriorWindow-OperableWindow-4,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-2,BTAP-Skylight-2,BTAP-Skylight-2,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,6,3,2,2,2,1,7,17
NECB 2011,Space Function,Corr. >= 2.4m wide-sch-E,1,999,Nil,BTAP-ExteriorWall-Mass-2,BTAP-ExteriorFloor-SteelFramed-1,BTAP-ExteriorRoof-IEAD-4,Typical Interior Wall,Typical Interior Floor,Typical Interior Ceiling,BTAP-GroundContactWall-Mass-1,BTAP-GroundContactFloor-Unheated-1,BTAP-GroundContactRoof-Mass-1,BTAP-ExteriorWindow-FixedWindow-4,BTAP-ExteriorWindow-OperableWindow-4,BTAP-ExteriorDoor-Metal-1,BTAP-GlassDoor-GlazedDoor-2,BTAP-ExteriorOverheadDoor-Metal-1,BTAP-Skylight-2,BTAP-Skylight-2,BTAP-Skylight-2,Typical Interior Window,Typical Interior Window,Typical Interior Door,Typical Interior Partition,6,3,2,2,2,1,7,17
