Sys_type,Supply_air,Htg,Clg,Backup_Htg,source,type,id_layers,Id_layers_quantity_multipliers
1,4000,HW,HP,none,rs-means,unitary,"305,73,25,14,82,88,96,101,114,117,124,850,851,134,145","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,4000,Gas,none,none,rs-means,unitary,"305,2,150,850,851","1,1,1,0.328,32.8"
1,4000,Gas,DX,none,rs-means,unitary,"305,2,150,850,851","1,1,1,0.328,32.8"
1,4000,Gas,CHW,none,rs-means,unitary,"305,2,150,75,32,20,84,90,97,103,114,119,126,850,851,134,145","1,1,1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,4000,Gas,HP,none,rs-means,unitary,"305,2,150,850,851","1,1,1,0.328,32.8"
1,4000,Pro,none,none,rs-means,unitary,"305,2,150,850,851","1,1,1,0.328,32.8"
1,4000,Pro,DX,none,rs-means,unitary,"305,2,150,850,851","1,1,1,0.328,32.8"
1,4000,Pro,CHW,none,rs-means,unitary,"305,2,150,75,32,20,84,90,97,103,114,119,126,850,851,134,145","1,1,1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,4000,Pro,HP,none,rs-means,unitary,"305,2,150,850,851","1,1,1,0.328,32.8"
1,4000,Oil,none,none,rs-means,unitary,"305,3,150,850,851","1,1,1,0.328,32.8"
1,4000,Oil,DX,none,rs-means,unitary,"305,3,150,850,851","1,1,1,0.328,32.8"
1,4000,Oil,CHW,none,rs-means,unitary,"305,3,150,75,32,20,84,90,97,103,114,119,126,850,851,134,145","1,1,1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,4000,Oil,HP,none,rs-means,unitary,"305,3,150,850,851","1,10,1,0.328,32.8"
1,4000,none,none,none,rs-means,unitary,"305,850,851","1,0.328,32.8"
1,4000,none,DX,none,rs-means,unitary,"305,850,851","1,0.328,32.8"
1,4000,none,CHW,none,rs-means,unitary,"305,76,33,21,85,91,97,104,114,121,127,850,851,134,145","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,4000,none,HP,none,rs-means,unitary,"305,850,851","1,0.328,32.8"
1,6000,elec,none,none,rs-means,unitary,"306,850,851","1,.328,32.8"
1,6000,elec,DX,none,rs-means,unitary,"306,850,851","1,.328,32.8"
1,6000,elec,CHW,none,rs-means,unitary,"306,76,33,21,85,91,97,104,114,121,127,850,851,134,145","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,6000,elec,HP,none,rs-means,unitary,"306,850,851","1,.328,32.8"
1,6000,HP,none,elec,rs-means,unitary,"306,850,851","1,.328,32.8"
1,6000,HP-e,none,,rs-means,unitary,"306,850,851","1,0.328,32.8"
1,6000,HP-g,none,,rs-means,unitary,"306,2,150,850,851","1,1,1,0.328,32.8"
1,6000,HP-hw,none,,rs-means,unitary,"306,75,32,20,84,90,97,103,114,119,126,850,851,134,145","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,6000,HP-o,none,,rs-means,unitary,"306,3,150,850,851","1,1,1,0.328,32.8"
1,6000,HP,CHW,elec,rs-means,unitary,"306,76,33,21,85,91,97,104,114,121,127,850,851,134,145","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,6000,HP-e,CHW,,rs-means,unitary,"306,76,33,21,85,91,97,104,114,121,127,850,851,134,145","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,6000,HP-g,CHW,,rs-means,unitary,"306,76,33,21,85,91,97,104,114,121,127,850,851,134,145,2,150","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1,1,1"
1,6000,HP-hw,CHW,,rs-means,unitary,"306,76,33,21,85,91,97,104,114,121,127,850,851,134,145,75,32,20,84,90,97,103,119,116,126","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1,32.8,32.8,2,2,2,2,2,1,1,1"
1,6000,HP-o,CHW,,rs-means,unitary,"306,76,33,21,85,91,97,104,114,121,127,850,851,134,145,3,150","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1,1,1"
1,6000,HP,HP,elec,rs-means,unitary,"306,850,851","1,.328,32.8"
1,6000,HP-e,HP,,rs-means,unitary,"306,850,851","1,0.328,32.8"
1,6000,HP-g,HP,,rs-means,unitary,"306,2,150,850,851","1,1,1,0.328,32.8"
1,6000,HP-hw,HP,,rs-means,unitary,"306,75,32,20,84,90,97,103,114,119,126,850,851,134,145","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,6000,HP-o,HP,,rs-means,unitary,"306,3,150,850,851","1,1,1,0.328,32.8"
1,6000,CCASHP,CCASHP,elec,rs-means,unitary,"306,850,851,1307","1,0.328,32.8,1"
1,6000,CCASHP-e,CCASHP,,rs-means,unitary,"306,850,851,1307","1,0.328,32.8,1"
1,6000,CCASHP-g,CCASHP,,rs-means,unitary,"306,2,150,850,851,1307","1,1,1,0.328,32.8,1"
1,6000,CCASHP-hw,CCASHP,,rs-means,unitary,"306,75,32,20,84,90,97,103,114,119,126,850,851,134,145,1307","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1,1"
1,6000,CCASHP-o,CCASHP,,rs-means,unitary,"306,3,150,850,851,1307","1,1,1,0.328,32.8,1"
1,6000,HW,none,none,rs-means,unitary,"306,75,32,20,84,90,97,103,114,119,126,850,851,134,145","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,6000,HW,DX,none,rs-means,unitary,"306,75,32,20,84,90,97,103,114,119,126,850,851,134,145","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,6000,HW,CHW,none,rs-means,unitary,"306,75,32,20,84,90,97,103,114,119,126,76,33,21,85,91,97,104,114,121,127,850,851,134,145","1,32.8,32.8,2,2,2,2,2,1,1,1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,6000,HW,HP,none,rs-means,unitary,"306,75,32,20,84,90,97,103,114,119,126,850,851,134,145","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,6000,Gas,none,none,rs-means,unitary,"306,2,150,850,851","1,1,1,0.328,32.8"
1,6000,Gas,DX,none,rs-means,unitary,"306,2,150,850,851","1,1,1,0.328,32.8"
1,6000,Gas,CHW,none,rs-means,unitary,"306,2,150,76,33,21,85,91,97,104,114,121,127,850,851,134,145","1,1,1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,6000,Gas,HP,none,rs-means,unitary,"306,2,150,850,851","1,1,1,0.328,32.8"
1,6000,Pro,none,none,rs-means,unitary,"306,2,150,850,851","1,1,1,0.328,32.8"
1,6000,Pro,DX,none,rs-means,unitary,"306,2,150,850,851","1,1,1,0.328,32.8"
1,6000,Pro,CHW,none,rs-means,unitary,"306,2,150,76,33,21,85,91,97,104,114,121,127,850,851,134,145","1,1,1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,6000,Pro,HP,none,rs-means,unitary,"306,2,150,850,851","1,1,1,0.328,32.8"
1,6000,Oil,none,none,rs-means,unitary,"306,3,150,850,851","1,1,1,0.328,32.8"
1,6000,Oil,DX,none,rs-means,unitary,"306,3,150,850,851","1,1,1,0.328,32.8"
1,6000,Oil,CHW,none,rs-means,unitary,"306,3,150,76,33,21,85,91,97,104,114,121,127,850,851,134,145","1,1,1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,6000,Oil,HP,none,rs-means,unitary,"306,3,150,850,851","1,10,1,0.328,32.8"
1,6000,none,none,none,rs-means,unitary,"306,850,851","1,0.328,32.8"
1,6000,none,DX,none,rs-means,unitary,"306,850,851","1,0.328,32.8"
1,6000,none,CHW,none,rs-means,unitary,"306,76,33,21,85,91,97,104,114,121,127,850,851,134,145","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,6000,none,HP,none,rs-means,unitary,"306,850,851","1,0.328,32.8"
1,8000,elec,none,none,rs-means,unitary,"307,850,851","1,.328,32.8"
1,8000,elec,DX,none,rs-means,unitary,"307,850,851","1,.328,32.8"
1,8000,elec,CHW,none,rs-means,unitary,"307,76,33,21,85,91,97,104,114,121,127,850,851,134,145","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,8000,elec,HP,none,rs-means,unitary,"307,850,851","1,.328,32.8"
1,8000,HP,none,elec,rs-means,unitary,"307,850,851","1,.328,32.8"
1,8000,HP-e,none,,rs-means,unitary,"307,850,851","1,0.328,32.8"
1,8000,HP-g,none,,rs-means,unitary,"307,2,150,850,851","1,1,1,0.328,32.8"
1,8000,HP-hw,none,,rs-means,unitary,"307,75,32,20,84,90,97,103,114,119,126,850,851,134,145","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,8000,HP-o,none,,rs-means,unitary,"307,3,150,850,851","1,1,1,0.328,32.8"
1,8000,HP,CHW,elec,rs-means,unitary,"307,76,33,21,85,91,97,104,114,121,127,850,851,134,145","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,8000,HP-e,CHW,,rs-means,unitary,"307,76,33,21,85,91,97,104,114,121,127,850,851,134,145","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,8000,HP-g,CHW,,rs-means,unitary,"307,76,33,21,85,91,97,104,114,121,127,850,851,134,145,2,150","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1,1,1"
1,8000,HP-hw,CHW,,rs-means,unitary,"307,76,33,21,85,91,97,104,114,121,127,850,851,134,145,75,32,20,84,90,97,103,114,119,126","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1,32.8,32.8,2,2,2,2,2,1,1,1"
1,8000,HP-o,CHW,,rs-means,unitary,"307,76,33,21,85,91,97,104,114,121,127,850,851,134,145,3,150","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1,1,1"
1,8000,HP,HP,elec,rs-means,unitary,"307,850,851","1,.328,32.8"
1,8000,HP-e,HP,,rs-means,unitary,"307,850,851","1,0.328,32.8"
1,8000,HP-g,HP,,rs-means,unitary,"307,2,150,850,851","1,1,1,0.328,32.8"
1,8000,HP-hw,HP,,rs-means,unitary,"307,75,32,20,84,90,97,103,114,119,126,850,851,134,145","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,8000,HP-o,HP,,rs-means,unitary,"307,3,150,850,851","1,1,1,0.328,32.8"
1,8000,CCASHP,CCASHP,elec,rs-means,unitary,"307,850,851,1307","1,0.328,32.8,1"
1,8000,CCASHP-e,CCASHP,,rs-means,unitary,"307,850,851,1307","1,0.328,32.8,1"
1,8000,CCASHP-g,CCASHP,,rs-means,unitary,"307,2,150,850,851,1307","1,1,1,0.328,32.8,1"
1,8000,CCASHP-hw,CCASHP,,rs-means,unitary,"307,75,32,20,84,90,97,103,114,119,126,850,851,134,145,1307","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1,1"
1,8000,CCASHP-o,CCASHP,,rs-means,unitary,"307,3,150,850,851,1307","1,1,1,0.328,32.8,1"
1,8000,HW,none,none,rs-means,unitary,"307,75,32,20,84,90,97,103,114,119,126,850,851,134,145","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,8000,HW,DX,none,rs-means,unitary,"307,75,32,20,84,90,97,103,114,119,126,850,851,134,145","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,8000,HW,CHW,none,rs-means,unitary,"307,75,32,20,84,90,97,103,114,119,126,76,33,21,85,91,97,104,114,121,127,850,851,134,145","1,32.8,32.8,2,2,2,2,2,1,1,1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,8000,HW,HP,none,rs-means,unitary,"307,75,32,20,84,90,97,103,114,119,126,850,851,134,145","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,8000,Gas,none,none,rs-means,unitary,"307,2,150,850,851","1,1,1,0.328,32.8"
1,8000,Gas,DX,none,rs-means,unitary,"307,2,150,850,851","1,1,1,0.328,32.8"
1,8000,Gas,CHW,none,rs-means,unitary,"307,2,150,76,33,21,85,91,97,104,114,121,127,850,851,134,145","1,1,1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,8000,Gas,HP,none,rs-means,unitary,"307,2,150,850,851","1,1,1,0.328,32.8"
1,8000,Pro,none,none,rs-means,unitary,"307,2,150,850,851","1,1,1,0.328,32.8"
1,8000,Pro,DX,none,rs-means,unitary,"307,2,150,850,851","1,1,1,0.328,32.8"
1,8000,Pro,CHW,none,rs-means,unitary,"307,2,150,76,33,21,85,91,97,104,114,121,127,850,851,134,145","1,1,1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,8000,Pro,HP,none,rs-means,unitary,"307,2,150,850,851","1,1,1,0.328,32.8"
1,8000,Oil,none,none,rs-means,unitary,"307,3,150,850,851","1,1,1,0.328,32.8"
1,8000,Oil,DX,none,rs-means,unitary,"307,3,150,850,851","1,1,1,0.328,32.8"
1,8000,Oil,CHW,none,rs-means,unitary,"307,3,150,76,33,21,85,91,97,104,114,121,127,850,851,134,145","1,1,1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,8000,Oil,HP,none,rs-means,unitary,"307,3,150,850,851","1,10,1,0.328,32.8"
1,8000,none,none,none,rs-means,unitary,"307,850,851","1,0.328,32.8"
1,8000,none,DX,none,rs-means,unitary,"307,850,851","1,0.328,32.8"
1,8000,none,CHW,none,rs-means,unitary,"307,76,33,21,85,91,97,104,114,121,127,850,851,134,145","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,8000,none,HP,none,rs-means,unitary,"307,850,851","1,0.328,32.8"
1,12000,elec,none,none,rs-means,unitary,"308,850,851","1,.328,32.8"
1,12000,elec,DX,none,rs-means,unitary,"308,850,851","1,.328,32.8"
1,12000,elec,CHW,none,rs-means,unitary,"308,77,35,22,85,91,97,104,114,121,127,850,851,134,145","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,12000,elec,HP,none,rs-means,unitary,"308,850,851","1,.328,32.8"
1,12000,HP,none,elec,rs-means,unitary,"308,850,851","1,.328,32.8"
1,12000,HP-e,none,,rs-means,unitary,"308,850,851","1,0.328,32.8"
1,12000,HP-g,none,,rs-means,unitary,"308,2,150,850,851","1,1,1,0.328,32.8"
1,12000,HP-hw,none,,rs-means,unitary,"308,76,33,21,85,91,97,104,114,121,127,850,851,134,145","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,12000,HP-o,none,,rs-means,unitary,"308,3,150,850,851","1,1,1,0.328,32.8"
1,12000,HP,CHW,elec,rs-means,unitary,"308,77,35,22,85,91,97,104,114,121,127,850,851,134,145","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,12000,HP-e,CHW,,rs-means,unitary,"308,77,35,22,85,91,97,104,114,121,127,850,851,134,145","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,12000,HP-g,CHW,,rs-means,unitary,"308,77,35,22,85,91,97,104,114,121,127,850,851,134,145,2,150","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1,1,1"
1,12000,HP-hw,CHW,,rs-means,unitary,"308,77,35,22,85,91,97,104,114,121,127,850,851,134,145,76,33,21,85,91,97,104,114,121,127","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1,32.8,32.8,2,2,2,2,2,1,1,1"
1,12000,HP-o,CHW,,rs-means,unitary,"308,77,35,22,85,91,97,104,114,121,127,850,851,134,145,3,150","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1,1,1"
1,12000,HP,HP,elec,rs-means,unitary,"308,850,851","1,.328,32.8"
1,12000,HP-e,HP,,rs-means,unitary,"308,850,851","1,0.328,32.8"
1,12000,HP-g,HP,,rs-means,unitary,"308,2,150,850,851","1,1,1,0.328,32.8"
1,12000,HP-hw,HP,,rs-means,unitary,"308,76,33,21,85,91,97,104,114,121,127,850,851,134,145","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,12000,HP-o,HP,,rs-means,unitary,"308,3,150,850,851","1,1,1,0.328,32.8"
1,12000,CCASHP,CCASHP,elec,rs-means,unitary,"308,850,851,1307","1,0.328,32.8,1"
1,12000,CCASHP-e,CCASHP,,rs-means,unitary,"308,850,851,1307","1,0.328,32.8,1"
1,12000,CCASHP-g,CCASHP,,rs-means,unitary,"308,2,150,850,851,1307","1,1,1,0.328,32.8,1"
1,12000,CCASHP-hw,CCASHP,,rs-means,unitary,"308,76,33,21,85,91,97,104,114,121,127,850,851,134,145,1307","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1,1"
1,12000,CCASHP-o,CCASHP,,rs-means,unitary,"308,3,150,850,851,1307","1,1,1,0.328,32.8,1"
1,12000,HW,none,none,rs-means,unitary,"308,76,33,21,85,91,97,104,114,121,127,850,851,134,145","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,12000,HW,DX,none,rs-means,unitary,"308,76,33,21,85,91,97,104,114,121,127,850,851,134,145","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,12000,HW,CHW,none,rs-means,unitary,"308,76,33,21,85,91,97,104,114,121,127,77,35,22,85,91,97,104,114,121,127,850,851,134,145","1,32.8,32.8,2,2,2,2,2,1,1,1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,12000,HW,HP,none,rs-means,unitary,"308,76,33,21,85,91,97,104,114,121,127,850,851,134,145","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,12000,Gas,none,none,rs-means,unitary,"308,2,150,850,851","1,1,1,0.328,32.8"
1,12000,Gas,DX,none,rs-means,unitary,"308,2,150,850,851","1,1,1,0.328,32.8"
1,12000,Gas,CHW,none,rs-means,unitary,"308,2,150,77,35,22,85,91,97,104,114,121,127,850,851,134,145","1,1,1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,12000,Gas,HP,none,rs-means,unitary,"308,2,150,850,851","1,1,1,0.328,32.8"
1,12000,Pro,none,none,rs-means,unitary,"308,2,150,850,851","1,1,1,0.328,32.8"
1,12000,Pro,DX,none,rs-means,unitary,"308,2,150,850,851","1,1,1,0.328,32.8"
1,12000,Pro,CHW,none,rs-means,unitary,"308,2,150,77,35,22,85,91,97,104,114,121,127,850,851,134,145","1,1,1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,12000,Pro,HP,none,rs-means,unitary,"308,2,150,850,851","1,1,1,0.328,32.8"
1,12000,Oil,none,none,rs-means,unitary,"308,3,150,850,851","1,1,1,0.328,32.8"
1,12000,Oil,DX,none,rs-means,unitary,"308,3,150,850,851","1,1,1,0.328,32.8"
1,12000,Oil,CHW,none,rs-means,unitary,"308,3,150,77,35,22,85,91,97,104,114,121,127,850,851,134,145","1,1,1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,12000,Oil,HP,none,rs-means,unitary,"308,3,150,850,851","1,10,1,0.328,32.8"
1,12000,none,none,none,rs-means,unitary,"308,850,851","1,0.328,32.8"
1,12000,none,DX,none,rs-means,unitary,"308,850,851","1,0.328,32.8"
1,12000,none,CHW,none,rs-means,unitary,"308,77,35,22,85,91,97,104,114,121,127,850,851,134,145","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,12000,none,HP,none,rs-means,unitary,"308,850,851","1,0.328,32.8"
1,15000,elec,none,none,rs-means,unitary,"309,850,851","1,.328,32.8"
1,15000,elec,DX,none,rs-means,unitary,"309,850,851","1,.328,32.8"
1,15000,elec,CHW,none,rs-means,unitary,"309,78,35,22,85,91,97,104,114,121,127,850,851,134,145","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,15000,elec,HP,none,rs-means,unitary,"309,850,851","1,.328,32.8"
1,15000,HP,none,elec,rs-means,unitary,"309,850,851","1,.328,32.8"
1,15000,HP-e,none,,rs-means,unitary,"309,850,851","1,0.328,32.8"
1,15000,HP-g,none,,rs-means,unitary,"309,2,150,850,851","1,1,1,0.328,32.8"
1,15000,HP-hw,none,,rs-means,unitary,"309,77,35,22,85,91,97,104,114,121,127,850,851,134,145","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,15000,HP-o,none,,rs-means,unitary,"309,3,150,850,851","1,1,1,0.328,32.8"
1,15000,HP,CHW,elec,rs-means,unitary,"309,78,35,22,85,91,97,104,114,121,127,850,851,134,145","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,15000,HP-e,CHW,,rs-means,unitary,"309,78,35,22,85,91,97,104,114,121,127,850,851,134,145","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,15000,HP-g,CHW,,rs-means,unitary,"309,78,35,22,85,91,97,104,114,121,127,850,851,134,145,2,150","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1,1,1"
1,15000,HP-hw,CHW,,rs-means,unitary,"309,78,35,22,85,91,97,104,114,121,127,850,851,134,145,77,35,22,85,91,97,104,114,121,127","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1,32.8,32.8,2,2,2,2,2,1,1,1"
1,15000,HP-o,CHW,,rs-means,unitary,"309,78,35,22,85,91,97,104,114,121,127,850,851,134,145,3,150","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1,1,1"
1,15000,HP,HP,elec,rs-means,unitary,"309,850,851","1,.328,32.8"
1,15000,HP-e,HP,,rs-means,unitary,"309,850,851","1,0.328,32.8"
1,15000,HP-g,HP,,rs-means,unitary,"309,2,150,850,851","1,1,1,0.328,32.8"
1,15000,HP-hw,HP,,rs-means,unitary,"309,77,35,22,85,91,97,104,114,121,127,850,851,134,145","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,15000,HP-o,HP,,rs-means,unitary,"309,3,150,850,851","1,1,1,0.328,32.8"
1,15000,CCASHP,CCASHP,elec,rs-means,unitary,"309,850,851,1307","1,0.328,32.8,1"
1,15000,CCASHP-e,CCASHP,,rs-means,unitary,"309,850,851,1307","1,0.328,32.8,1"
1,15000,CCASHP-g,CCASHP,,rs-means,unitary,"309,2,150,850,851,1307","1,1,1,0.328,32.8,1"
1,15000,CCASHP-hw,CCASHP,,rs-means,unitary,"309,77,35,22,85,91,97,104,114,121,127,850,851,134,145,1307","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1,1"
1,15000,CCASHP-o,CCASHP,,rs-means,unitary,"309,3,150,850,851,1307","1,1,1,0.328,32.8,1"
1,15000,HW,none,none,rs-means,unitary,"309,77,35,22,85,91,97,104,114,121,127,850,851,134,145","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,15000,HW,DX,none,rs-means,unitary,"309,77,35,22,85,91,97,104,114,121,127,850,851,134,145","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,15000,HW,CHW,none,rs-means,unitary,"309,77,35,22,85,91,97,104,114,121,127,78,35,22,85,91,97,104,114,121,127,850,851,134,145","1,32.8,32.8,2,2,2,2,2,1,1,1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,15000,HW,HP,none,rs-means,unitary,"309,77,35,22,85,91,97,104,114,121,127,850,851,134,145","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,15000,Gas,none,none,rs-means,unitary,"309,2,150,850,851","1,1,1,0.328,32.8"
1,15000,Gas,DX,none,rs-means,unitary,"309,2,150,850,851","1,1,1,0.328,32.8"
1,15000,Gas,CHW,none,rs-means,unitary,"309,2,150,78,35,22,85,91,97,104,114,121,127,850,851,134,145","1,1,1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,15000,Gas,HP,none,rs-means,unitary,"309,2,150,850,851","1,1,1,0.328,32.8"
1,15000,Pro,none,none,rs-means,unitary,"309,2,150,850,851","1,1,1,0.328,32.8"
1,15000,Pro,DX,none,rs-means,unitary,"309,2,150,850,851","1,1,1,0.328,32.8"
1,15000,Pro,CHW,none,rs-means,unitary,"309,2,150,77,35,22,85,91,97,104,114,121,127,850,851,134,145","1,1,1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,15000,Pro,HP,none,rs-means,unitary,"309,2,150,850,851","1,1,1,0.328,32.8"
1,15000,Oil,none,none,rs-means,unitary,"309,3,150,850,851","1,1,1,0.328,32.8"
1,15000,Oil,DX,none,rs-means,unitary,"309,3,150,850,851","1,1,1,0.328,32.8"
1,15000,Oil,CHW,none,rs-means,unitary,"309,3,150,78,35,22,85,91,97,104,114,121,127,850,851,134,145","1,1,1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,15000,Oil,HP,none,rs-means,unitary,"309,3,150,850,851","1,10,1,0.328,32.8"
1,15000,none,none,none,rs-means,unitary,"309,850,851","1,0.328,32.8"
1,15000,none,DX,none,rs-means,unitary,"309,850,851","1,0.328,32.8"
1,15000,none,CHW,none,rs-means,unitary,"309,78,35,22,85,91,97,104,114,121,127,850,851,134,145","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
1,15000,none,HP,none,rs-means,unitary,"309,850,851","1,0.328,32.8"
3,1000,elec,none,none,rs-means,unitary,"289,850,851","1,.328,32.8"
3,1000,elec,DX,none,rs-means,unitary,"289,850,851","1,.328,32.8"
3,1000,elec,CHW,none,rs-means,unitary,"289,73,25,14,82,88,96,101,114,117,124,850,851,134,145","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
3,1000,elec,HP,none,rs-means,unitary,"289,850,851","1,.328,32.8"
3,1000,HP,none,elec,rs-means,unitary,"289,850,851","1,.328,32.8"
3,1000,HP-e,none,,rs-means,unitary,"289,850,851","1,.328,32.8"
3,1000,HP-g,none,,rs-means,unitary,"289,2,150,850,851","1,1,1,0.328,32.8"
3,1000,HP-hw,none,,rs-means,unitary,"289,72,24,13,81,87,95,100,114,116,123,850,851,134,145","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
3,1000,HP-o,none,,rs-means,unitary,"289,3,150,850,851","1,1,1,0.328,32.8"
3,1000,HP,CHW,elec,rs-means,unitary,"289,73,25,14,82,88,96,101,114,117,124,850,851,134,145","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
3,1000,HP-e,CHW,,rs-means,unitary,"289,73,25,14,82,88,96,101,114,117,124,850,851,134,145","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1"
3,1000,HP-g,CHW,,rs-means,unitary,"289,73,25,14,82,88,96,101,114,117,124,850,851,134,145,2,150","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1,1,1"
3,1000,HP-hw,CHW,,rs-means,unitary,"289,73,25,14,82,88,96,101,114,117,124,850,851,134,145,72,24,13,81,87,95,100,114,116,123","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1,32.8,32.8,2,2,2,2,2,1,1,1"
3,1000,HP-o,CHW,,rs-means,unitary,"289,73,25,14,82,88,96,101,114,117,124,850,851,134,145,3,150","1,32.8,32.8,2,2,2,2,2,1,1,1,0.328,32.8,1,1,1,1"
