Time,THERMAL ZONE 1:TORONTO INT'L ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:TORONTO INT'L ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:TORONTO INT'L ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:TORONTO INT'L ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:TORONTO INT'L ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:TORONTO INT'L ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:TORONTO INT'L ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:TORONTO INT'L ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3:TORONTO INT'L ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:TORONTO INT'L ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:TORONTO INT'L ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:TORONTO INT'L ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4:TORONTO INT'L ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:TORONTO INT'L ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:TORONTO INT'L ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:TORONTO INT'L ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 5:TORONTO INT'L ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:TORONTO INT'L ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:TORONTO INT'L ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:TORONTO INT'L ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
17:45:00,8.123457E+03,4.479082E+03,4.192078E-01,4.389936E-01,3.972079E+03,5.300582E+03,2.049798E-01,5.194783E-01,8.160828E+03,3.945050E+03,4.211363E-01,3.866768E-01,3.953416E+03,1.928616E+03,2.040167E-01,1.890273E-01,6.433299E+03,5.244165E+03,3.319770E-01,5.140322E-01
18:00:00,8.123452E+03,4.310947E+03,4.192075E-01,4.225199E-01,3.972077E+03,5.152891E+03,2.049797E-01,5.050027E-01,8.160823E+03,4.032526E+03,4.211361E-01,3.952537E-01,3.953414E+03,1.881349E+03,2.040165E-01,1.843943E-01,6.433289E+03,5.235303E+03,3.319764E-01,5.131636E-01
18:15:00,8.838126E+03,4.152229E+03,4.560880E-01,4.069669E-01,4.283323E+03,4.956518E+03,2.210416E-01,4.857564E-01,8.875498E+03,4.133614E+03,4.580166E-01,4.051639E-01,4.264660E+03,1.830613E+03,2.200785E-01,1.794215E-01,7.912539E+03,5.223450E+03,4.083100E-01,5.120014E-01
18:30:00,9.552881E+03,4.000249E+03,4.929662E-01,3.920723E-01,4.594602E+03,4.711190E+03,2.371027E-01,4.617125E-01,9.590253E+03,4.216196E+03,4.948949E-01,4.132585E-01,4.575939E+03,1.776718E+03,2.361395E-01,1.741390E-01,9.392253E+03,5.208424E+03,4.846422E-01,5.105278E-01
18:45:00,1.026780E+04,3.854130E+03,5.298259E-01,3.777517E-01,4.905929E+03,4.423264E+03,2.531535E-01,4.334939E-01,1.030517E+04,4.260128E+03,5.317544E-01,4.175627E-01,4.887266E+03,1.721245E+03,2.521904E-01,1.687018E-01,1.087254E+04,5.190801E+03,5.609822E-01,5.087993E-01
19:00:00,1.098301E+04,3.711288E+03,5.666840E-01,3.637520E-01,5.217378E+03,4.091724E+03,2.692028E-01,4.010013E-01,1.102038E+04,4.238303E+03,5.686123E-01,4.154193E-01,5.198715E+03,1.664168E+03,2.682398E-01,1.631076E-01,1.235337E+04,5.169966E+03,6.373358E-01,5.067563E-01
19:15:00,1.098386E+04,3.572497E+03,5.666690E-01,3.501493E-01,5.217719E+03,3.713038E+03,2.691934E-01,3.638883E-01,1.102123E+04,4.143735E+03,5.685971E-01,4.061463E-01,5.199056E+03,1.606368E+03,2.682306E-01,1.574425E-01,1.235540E+04,5.147420E+03,6.373707E-01,5.045457E-01
19:30:00,1.098491E+04,3.437253E+03,5.666669E-01,3.368944E-01,5.218155E+03,3.290566E+03,2.691899E-01,3.224841E-01,1.102229E+04,3.982646E+03,5.685947E-01,3.903541E-01,5.199492E+03,1.548105E+03,2.682271E-01,1.517321E-01,1.235736E+04,5.121996E+03,6.374221E-01,5.020531E-01
19:45:00,1.098604E+04,3.306629E+03,5.666937E-01,3.240921E-01,5.218651E+03,2.858896E+03,2.692015E-01,2.801785E-01,1.102341E+04,3.758458E+03,5.686214E-01,3.683785E-01,5.199988E+03,1.490228E+03,2.682388E-01,1.460596E-01,1.235907E+04,5.092317E+03,6.374794E-01,4.991434E-01
20:00:00,1.098705E+04,3.182884E+03,5.667312E-01,3.119643E-01,5.219115E+03,2.469090E+03,2.692190E-01,2.419762E-01,1.102443E+04,3.509606E+03,5.686590E-01,3.439856E-01,5.200452E+03,1.434089E+03,2.682562E-01,1.405575E-01,1.236052E+04,5.057185E+03,6.375354E-01,4.956993E-01
20:15:00,1.098791E+04,3.071506E+03,5.667687E-01,3.010489E-01,5.219513E+03,2.147576E+03,2.692367E-01,2.104681E-01,1.102529E+04,3.272530E+03,5.686965E-01,3.207476E-01,5.200849E+03,1.382459E+03,2.682739E-01,1.354976E-01,1.236174E+04,5.015612E+03,6.375868E-01,4.916236E-01
20:30:00,1.098862E+04,2.975697E+03,5.668020E-01,2.916601E-01,5.219843E+03,1.914707E+03,2.692525E-01,1.876482E-01,1.102599E+04,3.069648E+03,5.687298E-01,3.008621E-01,5.201179E+03,1.336988E+03,2.682898E-01,1.310414E-01,1.236276E+04,4.968464E+03,6.376324E-01,4.870012E-01
20:45:00,1.098919E+04,2.893385E+03,5.668304E-01,2.835945E-01,5.220115E+03,1.754558E+03,2.692661E-01,1.719555E-01,1.102657E+04,2.924798E+03,5.687582E-01,2.866654E-01,5.201451E+03,1.298018E+03,2.683033E-01,1.272227E-01,1.236361E+04,4.916879E+03,6.376722E-01,4.819438E-01
21:00:00,1.098966E+04,2.823408E+03,5.668540E-01,2.767373E-01,5.220340E+03,1.631235E+03,2.692775E-01,1.598717E-01,1.102704E+04,2.817895E+03,5.687818E-01,2.761904E-01,5.201676E+03,1.264892E+03,2.683147E-01,1.239767E-01,1.236432E+04,4.862191E+03,6.377065E-01,4.765822E-01
21:15:00,1.099005E+04,2.760014E+03,5.668738E-01,2.705248E-01,5.220526E+03,1.536654E+03,2.692870E-01,1.506040E-01,1.102742E+04,2.731799E+03,5.688016E-01,2.677545E-01,5.201862E+03,1.235198E+03,2.683242E-01,1.210668E-01,1.236492E+04,4.805512E+03,6.377360E-01,4.710252E-01
21:30:00,1.099037E+04,2.700220E+03,5.668902E-01,2.646644E-01,5.220681E+03,1.460779E+03,2.692950E-01,1.431693E-01,1.102774E+04,2.657336E+03,5.688180E-01,2.604582E-01,5.202017E+03,1.208157E+03,2.683322E-01,1.184169E-01,1.236543E+04,4.747739E+03,6.377612E-01,4.653609E-01
21:45:00,1.099064E+04,2.644653E+03,5.669039E-01,2.592178E-01,5.220811E+03,1.398231E+03,2.693016E-01,1.370404E-01,1.102801E+04,2.588905E+03,5.688317E-01,2.537523E-01,5.202147E+03,1.182576E+03,2.683389E-01,1.159100E-01,1.236586E+04,4.689997E+03,6.377827E-01,4.596996E-01
22:00:00,1.099086E+04,2.592660E+03,5.669154E-01,2.541217E-01,5.220921E+03,1.345494E+03,2.693073E-01,1.318728E-01,1.102824E+04,2.528750E+03,5.688432E-01,2.478566E-01,5.202257E+03,1.158184E+03,2.683446E-01,1.135194E-01,1.236622E+04,4.633328E+03,6.378011E-01,4.541437E-01
22:15:00,1.099105E+04,1.925248E+03,5.669251E-01,1.887048E-01,5.221013E+03,9.900133E+02,2.693121E-01,9.703231E-02,1.102842E+04,1.874506E+03,5.688529E-01,1.837308E-01,5.202349E+03,8.597862E+02,2.683493E-01,8.427202E-02,1.236653E+04,3.453798E+03,6.378168E-01,3.385295E-01
22:30:00,1.099121E+04,1.271070E+03,5.669334E-01,1.245850E-01,5.221091E+03,6.484957E+02,2.693161E-01,6.356001E-02,1.102858E+04,1.235970E+03,5.688611E-01,1.211445E-01,5.202428E+03,5.671700E+02,2.683534E-01,5.559131E-02,1.236679E+04,2.288639E+03,6.378303E-01,2.243243E-01
22:45:00,1.099134E+04,6.296628E+02,5.669403E-01,6.171696E-02,5.221158E+03,3.190679E+02,2.693195E-01,3.127242E-02,1.102872E+04,6.116153E+02,5.688681E-01,5.994803E-02,5.202494E+03,2.806229E+02,2.683568E-01,2.750527E-02,1.236702E+04,1.137497E+03,6.378419E-01,1.114933E-01
23:00:00,1.099146E+04,0.000000E+00,5.669463E-01,0.000000E+00,5.221215E+03,0.000000E+00,2.693225E-01,0.000000E+00,1.102883E+04,0.000000E+00,5.688740E-01,0.000000E+00,5.202551E+03,0.000000E+00,2.683597E-01,0.000000E+00,1.236721E+04,0.000000E+00,6.378518E-01,0.000000E+00
23:15:00,1.099156E+04,0.000000E+00,5.669513E-01,0.000000E+00,5.221263E+03,0.000000E+00,2.693249E-01,0.000000E+00,1.102893E+04,0.000000E+00,5.688791E-01,0.000000E+00,5.202599E+03,0.000000E+00,2.683622E-01,0.000000E+00,1.236738E+04,0.000000E+00,6.378604E-01,0.000000E+00
23:30:00,1.099164E+04,0.000000E+00,5.669557E-01,0.000000E+00,5.221304E+03,0.000000E+00,2.693271E-01,0.000000E+00,1.102901E+04,0.000000E+00,5.688834E-01,0.000000E+00,5.202641E+03,0.000000E+00,2.683644E-01,0.000000E+00,1.236752E+04,0.000000E+00,6.378678E-01,0.000000E+00
23:45:00,1.099171E+04,0.000000E+00,5.669594E-01,0.000000E+00,5.221340E+03,0.000000E+00,2.693289E-01,0.000000E+00,1.102909E+04,0.000000E+00,5.688872E-01,0.000000E+00,5.202676E+03,0.000000E+00,2.683662E-01,0.000000E+00,1.236765E+04,0.000000E+00,6.378742E-01,0.000000E+00
24:00:00,1.099178E+04,0.000000E+00,5.669626E-01,0.000000E+00,5.221370E+03,0.000000E+00,2.693305E-01,0.000000E+00,1.102915E+04,0.000000E+00,5.688904E-01,0.000000E+00,5.202707E+03,0.000000E+00,2.683678E-01,0.000000E+00,1.236775E+04,0.000000E+00,6.378798E-01,0.000000E+00
Peak,1.099221E+04,8.683205E+03,5.669851E-01,8.510233E-01,5.221579E+03,5.461115E+03,2.693413E-01,5.352155E-01,1.102959E+04,4.260128E+03,5.689129E-01,4.175627E-01,5.202915E+03,4.871614E+03,2.683785E-01,4.774459E-01,1.236855E+04,5.936962E+03,6.379210E-01,5.629394E-01

Peak Vol Flow (m3/s),,,4.805727E-01,7.213215E-01,,,2.282918E-01,4.536450E-01,,,4.822067E-01,3.539232E-01,,,2.274758E-01,4.046799E-01,,,5.406975E-01,4.771435E-01
