energy_code,climate_zone,surface_type,assembly_type,construction_name,cost ($/ft2)
ASHRAE_90_1_2007,3,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ3 R-32,37.68
ASHRAE_90_1_2010,3,Exterior_Walls,Steel_Framed,Typical Steel Framed Wall CZ3 R-12,30.28
ASHRAE_90_1_2010,3,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ3 R-17,32.13
ASHRAE_90_1_2010,3,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ3 R-22,33.98
ASHRAE_90_1_2010,3,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ3 R-27,35.83
ASHRAE_90_1_2010,3,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ3 R-32,37.68
ASHRAE_90_1_2013,3,Exterior_Walls,Steel_Framed,Typical Steel Framed Wall CZ3 R-13,30.47
ASHRAE_90_1_2013,3,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ3 R-18,32.49
ASHRAE_90_1_2013,3,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ3 R-23,34.51
ASHRAE_90_1_2013,3,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ3 R-28,36.52
ASHRAE_90_1_2013,3,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ3 R-33,38.54
ASHRAE_90_1_2007,4,Exterior_Walls,Steel_Framed,Typical Steel Framed Wall CZ4 R-16,28.59
ASHRAE_90_1_2007,4,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ4 R-21,31.07
ASHRAE_90_1_2007,4,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ4 R-26,33.55
ASHRAE_90_1_2007,4,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ4 R-31,36.03
ASHRAE_90_1_2007,4,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ4 R-36,38.51
ASHRAE_90_1_2010,4,Exterior_Walls,Steel_Framed,Typical Steel Framed Wall CZ4 R-16,28.59
ASHRAE_90_1_2010,4,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ4 R-21,31.07
ASHRAE_90_1_2010,4,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ4 R-26,33.55
ASHRAE_90_1_2010,4,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ4 R-31,36.03
ASHRAE_90_1_2010,4,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ4 R-36,38.51
ASHRAE_90_1_2013,4,Exterior_Walls,Steel_Framed,Typical Steel Framed Wall CZ4 R-16,28.59
ASHRAE_90_1_2013,4,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ4 R-21,31.07
ASHRAE_90_1_2013,4,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ4 R-26,33.55
ASHRAE_90_1_2013,4,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ4 R-31,36.03
ASHRAE_90_1_2013,4,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ4 R-36,38.51
ASHRAE_90_1_2007,5,Exterior_Walls,Steel_Framed,Typical Steel Framed Wall CZ5 R-16,35.55
ASHRAE_90_1_2007,5,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ5 R-21,38.34
ASHRAE_90_1_2007,5,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ5 R-26,41.13
ASHRAE_90_1_2007,5,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ5 R-31,43.92
ASHRAE_90_1_2007,5,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ5 R-36,46.71
ASHRAE_90_1_2010,5,Exterior_Walls,Steel_Framed,Typical Steel Framed Wall CZ5 R-16,35.55
ASHRAE_90_1_2010,5,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ5 R-21,38.34
ASHRAE_90_1_2010,5,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ5 R-26,41.13
ASHRAE_90_1_2010,5,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ5 R-31,43.92
ASHRAE_90_1_2010,5,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ5 R-36,46.71
ASHRAE_90_1_2013,5,Exterior_Walls,Steel_Framed,Typical Steel Framed Wall CZ5 R-18,35.97
ASHRAE_90_1_2013,5,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ5 R-23,39.13
ASHRAE_90_1_2013,5,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ5 R-28,42.29
ASHRAE_90_1_2013,5,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ5 R-33,45.45
ASHRAE_90_1_2013,5,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ5 R-38,48.62
ASHRAE_90_1_2007,6,Exterior_Walls,Steel_Framed,Typical Steel Framed Wall CZ6 R-16,29.16
ASHRAE_90_1_2007,6,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ6 R-21,31.59
ASHRAE_90_1_2007,6,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ6 R-26,34.02
ASHRAE_90_1_2007,6,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ6 R-31,36.45
ASHRAE_90_1_2007,6,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ6 R-36,38.89
ASHRAE_90_1_2010,6,Exterior_Walls,Steel_Framed,Typical Steel Framed Wall CZ6 R-16,29.16
ASHRAE_90_1_2010,6,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ6 R-21,31.59
ASHRAE_90_1_2010,6,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ6 R-26,34.02
ASHRAE_90_1_2010,6,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ6 R-31,36.45
ASHRAE_90_1_2010,6,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ6 R-36,38.89
ASHRAE_90_1_2013,6,Exterior_Walls,Steel_Framed,Typical Steel Framed Wall CZ6 R-20,29.91
ASHRAE_90_1_2013,6,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ6 R-25,32.99
ASHRAE_90_1_2013,6,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ6 R-30,36.08
ASHRAE_90_1_2013,6,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ6 R-35,39.17
ASHRAE_90_1_2013,6,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ6 R-40,42.26
ASHRAE_90_1_2007,7,Exterior_Walls,Steel_Framed,Typical Steel Framed Wall CZ7 R-16,31.41
ASHRAE_90_1_2007,7,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ7 R-21,33.99
ASHRAE_90_1_2007,7,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ7 R-26,36.56
ASHRAE_90_1_2007,7,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ7 R-31,39.13
ASHRAE_90_1_2007,7,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ7 R-36,41.70
ASHRAE_90_1_2010,7,Exterior_Walls,Steel_Framed,Typical Steel Framed Wall CZ7 R-16,31.41
ASHRAE_90_1_2010,7,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ7 R-21,33.99
ASHRAE_90_1_2010,7,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ7 R-26,36.56
ASHRAE_90_1_2010,7,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ7 R-31,39.13
ASHRAE_90_1_2010,7,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ7 R-36,41.70
ASHRAE_90_1_2013,7,Exterior_Walls,Steel_Framed,Typical Steel Framed Wall CZ7 R-20,31.95
ASHRAE_90_1_2013,7,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ7 R-25,35.21
ASHRAE_90_1_2013,7,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ7 R-30,38.48
ASHRAE_90_1_2013,7,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ7 R-35,41.74
ASHRAE_90_1_2013,7,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ7 R-40,45.01
ASHRAE_90_1_2007,8,Exterior_Walls,Steel_Framed,Typical Steel Framed Wall CZ8 R-16,40.35
ASHRAE_90_1_2007,8,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ8 R-21,44.23
ASHRAE_90_1_2007,8,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ8 R-26,48.12
ASHRAE_90_1_2007,8,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ8 R-31,52.00
ASHRAE_90_1_2007,8,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ8 R-36,55.89
ASHRAE_90_1_2010,8,Exterior_Walls,Steel_Framed,Typical Steel Framed Wall CZ8 R-16,40.35
ASHRAE_90_1_2010,8,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ8 R-21,44.23
ASHRAE_90_1_2010,8,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ8 R-26,48.12
ASHRAE_90_1_2010,8,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ8 R-31,52.00
ASHRAE_90_1_2010,8,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ8 R-36,55.89
ASHRAE_90_1_2013,8,Exterior_Walls,Steel_Framed,Typical Steel Framed Wall CZ8 R-27,42.55
ASHRAE_90_1_2013,8,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ8 R-32,49.28
ASHRAE_90_1_2013,8,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ8 R-37,56.02
ASHRAE_90_1_2013,8,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ8 R-42,62.76
ASHRAE_90_1_2013,8,Exterior_Walls,Steel_Framed,Steel Framed Wall CZ8 R-47,69.50
ASHRAE_90_1_2007,1,Exterior_Walls,Wood_Framed,Typical Wood Framed Wall CZ1 R-11,12.72
ASHRAE_90_1_2007,1,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ1 R-16,14.15
ASHRAE_90_1_2007,1,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ1 R-21,15.58
ASHRAE_90_1_2007,1,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ1 R-26,17.00
ASHRAE_90_1_2007,1,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ1 R-31,18.43
ASHRAE_90_1_2010,1,Exterior_Walls,Wood_Framed,Typical Wood Framed Wall CZ1 R-11,12.72
ASHRAE_90_1_2010,1,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ1 R-16,14.15
ASHRAE_90_1_2010,1,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ1 R-21,15.58
ASHRAE_90_1_2010,1,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ1 R-26,17.00
ASHRAE_90_1_2010,1,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ1 R-31,18.43
ASHRAE_90_1_2013,1,Exterior_Walls,Wood_Framed,Typical Wood Framed Wall CZ1 R-11,12.72
ASHRAE_90_1_2013,1,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ1 R-16,14.15
ASHRAE_90_1_2013,1,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ1 R-21,15.58
ASHRAE_90_1_2013,1,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ1 R-26,17.00
ASHRAE_90_1_2013,1,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ1 R-31,18.43
ASHRAE_90_1_2007,2,Exterior_Walls,Wood_Framed,Typical Wood Framed Wall CZ2 R-11,14.12
ASHRAE_90_1_2007,2,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ2 R-16,15.58
ASHRAE_90_1_2007,2,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ2 R-21,17.05
ASHRAE_90_1_2007,2,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ2 R-26,18.52
ASHRAE_90_1_2007,2,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ2 R-31,19.98
ASHRAE_90_1_2010,2,Exterior_Walls,Wood_Framed,Typical Wood Framed Wall CZ2 R-11,14.12
ASHRAE_90_1_2010,2,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ2 R-16,15.58
ASHRAE_90_1_2010,2,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ2 R-21,17.05
ASHRAE_90_1_2010,2,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ2 R-26,18.52
ASHRAE_90_1_2010,2,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ2 R-31,19.98
ASHRAE_90_1_2013,2,Exterior_Walls,Wood_Framed,Typical Wood Framed Wall CZ2 R-11,14.12
ASHRAE_90_1_2013,2,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ2 R-16,15.58
ASHRAE_90_1_2013,2,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ2 R-21,17.05
ASHRAE_90_1_2013,2,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ2 R-26,18.52
ASHRAE_90_1_2013,2,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ2 R-31,19.98
ASHRAE_90_1_2007,3,Exterior_Walls,Wood_Framed,Typical Wood Framed Wall CZ3 R-11,16.47
ASHRAE_90_1_2007,3,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ3 R-16,18.15
ASHRAE_90_1_2007,3,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ3 R-21,19.84
ASHRAE_90_1_2007,3,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ3 R-26,21.52
ASHRAE_90_1_2007,3,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ3 R-31,23.20
ASHRAE_90_1_2010,3,Exterior_Walls,Wood_Framed,Typical Wood Framed Wall CZ3 R-11,16.47
ASHRAE_90_1_2010,3,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ3 R-16,18.15
ASHRAE_90_1_2010,3,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ3 R-21,19.84
ASHRAE_90_1_2010,3,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ3 R-26,21.52
ASHRAE_90_1_2010,3,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ3 R-31,23.20
ASHRAE_90_1_2013,3,Exterior_Walls,Wood_Framed,Typical Wood Framed Wall CZ3 R-11,16.47
ASHRAE_90_1_2013,3,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ3 R-16,18.15
ASHRAE_90_1_2013,3,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ3 R-21,19.84
ASHRAE_90_1_2013,3,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ3 R-26,21.52
ASHRAE_90_1_2013,3,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ3 R-31,23.20
ASHRAE_90_1_2007,4,Exterior_Walls,Wood_Framed,Typical Wood Framed Wall CZ4 R-11,15.18
ASHRAE_90_1_2007,4,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ4 R-16,16.83
ASHRAE_90_1_2007,4,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ4 R-21,18.49
ASHRAE_90_1_2007,4,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ4 R-26,20.15
ASHRAE_90_1_2007,4,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ4 R-31,21.81
ASHRAE_90_1_2010,4,Exterior_Walls,Wood_Framed,Typical Wood Framed Wall CZ4 R-11,15.18
ASHRAE_90_1_2010,4,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ4 R-16,16.83
ASHRAE_90_1_2010,4,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ4 R-21,18.49
ASHRAE_90_1_2010,4,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ4 R-26,20.15
ASHRAE_90_1_2010,4,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ4 R-31,21.81
ASHRAE_90_1_2013,4,Exterior_Walls,Wood_Framed,Typical Wood Framed Wall CZ4 R-16,16.11
ASHRAE_90_1_2013,4,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ4 R-21,18.60
ASHRAE_90_1_2013,4,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ4 R-26,21.08
ASHRAE_90_1_2013,4,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ4 R-31,23.56
ASHRAE_90_1_2013,4,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ4 R-36,26.04
ASHRAE_90_1_2007,5,Exterior_Walls,Wood_Framed,Typical Wood Framed Wall CZ5 R-16,19.79
ASHRAE_90_1_2007,5,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ5 R-21,22.58
ASHRAE_90_1_2007,5,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ5 R-26,25.37
ASHRAE_90_1_2007,5,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ5 R-31,28.16
ASHRAE_90_1_2007,5,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ5 R-36,30.95
ASHRAE_90_1_2010,5,Exterior_Walls,Wood_Framed,Typical Wood Framed Wall CZ5 R-16,19.79
ASHRAE_90_1_2010,5,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ5 R-21,22.58
ASHRAE_90_1_2010,5,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ5 R-26,25.37
ASHRAE_90_1_2010,5,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ5 R-31,28.16
ASHRAE_90_1_2010,5,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ5 R-36,30.95
ASHRAE_90_1_2013,5,Exterior_Walls,Wood_Framed,Typical Wood Framed Wall CZ5 R-20,20.64
ASHRAE_90_1_2013,5,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ5 R-25,24.19
ASHRAE_90_1_2013,5,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ5 R-30,27.73
ASHRAE_90_1_2013,5,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ5 R-35,31.27
ASHRAE_90_1_2013,5,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ5 R-40,34.82
ASHRAE_90_1_2007,6,Exterior_Walls,Wood_Framed,Typical Wood Framed Wall CZ6 R-20,17.08
ASHRAE_90_1_2007,6,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ6 R-25,20.16
ASHRAE_90_1_2007,6,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ6 R-30,23.25
ASHRAE_90_1_2007,6,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ6 R-35,26.34
ASHRAE_90_1_2007,6,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ6 R-40,29.43
ASHRAE_90_1_2010,6,Exterior_Walls,Wood_Framed,Typical Wood Framed Wall CZ6 R-20,17.08
ASHRAE_90_1_2010,6,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ6 R-25,20.16
ASHRAE_90_1_2010,6,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ6 R-30,23.25
ASHRAE_90_1_2010,6,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ6 R-35,26.34
ASHRAE_90_1_2010,6,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ6 R-40,29.43
ASHRAE_90_1_2013,6,Exterior_Walls,Wood_Framed,Typical Wood Framed Wall CZ6 R-20,17.08
ASHRAE_90_1_2013,6,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ6 R-25,20.16
ASHRAE_90_1_2013,6,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ6 R-30,23.25
ASHRAE_90_1_2013,6,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ6 R-35,26.34
ASHRAE_90_1_2013,6,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ6 R-40,29.43
ASHRAE_90_1_2007,7,Exterior_Walls,Wood_Framed,Typical Wood Framed Wall CZ7 R-20,17.72
ASHRAE_90_1_2007,7,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ7 R-25,20.99
ASHRAE_90_1_2007,7,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ7 R-30,24.25
ASHRAE_90_1_2007,7,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ7 R-35,27.52
ASHRAE_90_1_2007,7,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ7 R-40,30.78
ASHRAE_90_1_2010,7,Exterior_Walls,Wood_Framed,Typical Wood Framed Wall CZ7 R-20,17.72
ASHRAE_90_1_2010,7,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ7 R-25,20.99
ASHRAE_90_1_2010,7,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ7 R-30,24.25
ASHRAE_90_1_2010,7,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ7 R-35,27.52
ASHRAE_90_1_2010,7,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ7 R-40,30.78
ASHRAE_90_1_2013,7,Exterior_Walls,Wood_Framed,Typical Wood Framed Wall CZ7 R-20,17.72
ASHRAE_90_1_2013,7,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ7 R-25,20.99
ASHRAE_90_1_2013,7,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ7 R-30,24.25
ASHRAE_90_1_2013,7,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ7 R-35,27.52
ASHRAE_90_1_2013,7,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ7 R-40,30.78
ASHRAE_90_1_2007,8,Exterior_Walls,Wood_Framed,Typical Wood Framed Wall CZ8 R-28,7.84
ASHRAE_90_1_2007,8,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ8 R-33,14.84
ASHRAE_90_1_2007,8,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ8 R-38,21.83
ASHRAE_90_1_2007,8,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ8 R-43,28.83
ASHRAE_90_1_2007,8,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ8 R-48,35.82
ASHRAE_90_1_2010,8,Exterior_Walls,Wood_Framed,Typical Wood Framed Wall CZ8 R-28,7.84
ASHRAE_90_1_2010,8,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ8 R-33,14.84
ASHRAE_90_1_2010,8,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ8 R-38,21.83
ASHRAE_90_1_2010,8,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ8 R-43,28.83
ASHRAE_90_1_2010,8,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ8 R-48,35.82
ASHRAE_90_1_2013,8,Exterior_Walls,Wood_Framed,Typical Wood Framed Wall CZ8 R-31,8.44
ASHRAE_90_1_2013,8,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ8 R-36,16.21
ASHRAE_90_1_2013,8,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ8 R-41,23.98
ASHRAE_90_1_2013,8,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ8 R-46,31.74
ASHRAE_90_1_2013,8,Exterior_Walls,Wood_Framed,Wood Framed Wall CZ8 R-51,39.51
ASHRAE_90_1_2007,1,Exterior_Window,Metal_Framing,Typical Mtl Framed CZ1 U-1.2 SHGC-0.25 VT-0.28,20.65
ASHRAE_90_1_2007,1,Exterior_Window,Metal_Framing,Mtl Framed CZ1 U-0.96 SHGC-0.23 VT-0.25,23.96
ASHRAE_90_1_2007,1,Exterior_Window,Metal_Framing,Mtl Framed CZ1 U-0.84 SHGC-0.2 VT-0.22,27.26
ASHRAE_90_1_2007,1,Exterior_Window,Metal_Framing,Mtl Framed CZ1 U-0.72 SHGC-0.18 VT-0.19,30.56
ASHRAE_90_1_2007,1,Exterior_Window,Metal_Framing,Mtl Framed CZ1 U-0.6 SHGC-0.15 VT-0.17,33.87
ASHRAE_90_1_2010,1,Exterior_Window,Metal_Framing,Typical Mtl Framed CZ1 U-1.2 SHGC-0.25 VT-0.28,20.65
ASHRAE_90_1_2010,1,Exterior_Window,Metal_Framing,Mtl Framed CZ1 U-0.96 SHGC-0.23 VT-0.25,23.96
ASHRAE_90_1_2010,1,Exterior_Window,Metal_Framing,Mtl Framed CZ1 U-0.84 SHGC-0.2 VT-0.22,27.26
ASHRAE_90_1_2010,1,Exterior_Window,Metal_Framing,Mtl Framed CZ1 U-0.72 SHGC-0.18 VT-0.19,30.56
ASHRAE_90_1_2010,1,Exterior_Window,Metal_Framing,Mtl Framed CZ1 U-0.6 SHGC-0.15 VT-0.17,33.87
ASHRAE_90_1_2013,1,Exterior_Window,Metal_Framing,Typical Mtl Framed CZ1 U-1.1 SHGC-0.25 VT-0.28,20.65
ASHRAE_90_1_2013,1,Exterior_Window,Metal_Framing,Mtl Framed CZ1 U-0.88 SHGC-0.23 VT-0.25,23.96
ASHRAE_90_1_2013,1,Exterior_Window,Metal_Framing,Mtl Framed CZ1 U-0.77 SHGC-0.2 VT-0.22,27.26
ASHRAE_90_1_2013,1,Exterior_Window,Metal_Framing,Mtl Framed CZ1 U-0.66 SHGC-0.18 VT-0.19,30.56
ASHRAE_90_1_2013,1,Exterior_Window,Metal_Framing,Mtl Framed CZ1 U-0.55 SHGC-0.15 VT-0.17,33.87
ASHRAE_90_1_2007,2,Exterior_Window,Metal_Framing,Typical Mtl Framed CZ2 U-0.75 SHGC-0.25 VT-0.28,23.28
ASHRAE_90_1_2007,2,Exterior_Window,Metal_Framing,Mtl Framed CZ2 U-0.6 SHGC-0.23 VT-0.25,27.01
ASHRAE_90_1_2007,2,Exterior_Window,Metal_Framing,Mtl Framed CZ2 U-0.52 SHGC-0.2 VT-0.22,30.74
ASHRAE_90_1_2007,2,Exterior_Window,Metal_Framing,Mtl Framed CZ2 U-0.45 SHGC-0.18 VT-0.19,34.46
ASHRAE_90_1_2007,2,Exterior_Window,Metal_Framing,Mtl Framed CZ2 U-0.38 SHGC-0.15 VT-0.17,38.19
ASHRAE_90_1_2010,2,Exterior_Window,Metal_Framing,Typical Mtl Framed CZ2 U-0.75 SHGC-0.25 VT-0.28,23.28
ASHRAE_90_1_2010,2,Exterior_Window,Metal_Framing,Mtl Framed CZ2 U-0.6 SHGC-0.23 VT-0.25,27.01
ASHRAE_90_1_2010,2,Exterior_Window,Metal_Framing,Mtl Framed CZ2 U-0.52 SHGC-0.2 VT-0.22,30.74
ASHRAE_90_1_2010,2,Exterior_Window,Metal_Framing,Mtl Framed CZ2 U-0.45 SHGC-0.18 VT-0.19,34.46
ASHRAE_90_1_2010,2,Exterior_Window,Metal_Framing,Mtl Framed CZ2 U-0.38 SHGC-0.15 VT-0.17,38.19
ASHRAE_90_1_2013,2,Exterior_Window,Metal_Framing,Typical Mtl Framed CZ2 U-0.83 SHGC-0.25 VT-0.28,23.28
ASHRAE_90_1_2013,2,Exterior_Window,Metal_Framing,Mtl Framed CZ2 U-0.66 SHGC-0.23 VT-0.25,27.01
ASHRAE_90_1_2013,2,Exterior_Window,Metal_Framing,Mtl Framed CZ2 U-0.58 SHGC-0.2 VT-0.22,30.74
ASHRAE_90_1_2013,2,Exterior_Window,Metal_Framing,Mtl Framed CZ2 U-0.5 SHGC-0.18 VT-0.19,34.46
ASHRAE_90_1_2013,2,Exterior_Window,Metal_Framing,Mtl Framed CZ2 U-0.42 SHGC-0.15 VT-0.17,38.19
ASHRAE_90_1_2007,3,Exterior_Window,Metal_Framing,Typical Mtl Framed CZ3 U-0.65 SHGC-0.25 VT-0.28,27.11
ASHRAE_90_1_2007,3,Exterior_Window,Metal_Framing,Mtl Framed CZ3 U-0.52 SHGC-0.23 VT-0.25,31.45
ASHRAE_90_1_2007,3,Exterior_Window,Metal_Framing,Mtl Framed CZ3 U-0.45 SHGC-0.2 VT-0.22,35.78
ASHRAE_90_1_2007,3,Exterior_Window,Metal_Framing,Mtl Framed CZ3 U-0.39 SHGC-0.18 VT-0.19,40.12
ASHRAE_90_1_2007,3,Exterior_Window,Metal_Framing,Mtl Framed CZ3 U-0.33 SHGC-0.15 VT-0.17,44.46
